,label,accuracy,confidence,response_time,contribution
101,n01484850,1,0.98987877368927,0.35334996871560453,0.98987877368927
102,n01440764,1,0.9881453514099121,0.381713002730573,0.9881453514099121
103,n01494475,1,0.9957385063171387,0.3605229092260195,0.9957385063171387
104,n01494475,1,0.9966953992843628,0.35182543722254345,0.9966953992843628
105,n01440764,1,0.9993682503700256,0.26193971267288496,0.9993682503700256
106,n01484850,1,0.9106681942939758,0.3929086868825782,0.9106681942939758
107,n01484850,1,0.9821352958679199,0.35284272728202626,0.9821352958679199
108,n01484850,1,0.8743588924407959,0.3704216494397779,0.8743588924407959
109,n01484850,0,0.0,0.378106732059891,0.9398893117904663
110,n01443537,1,0.9995203018188477,0.3734523814304408,0.9995203018188477
111,n01440764,1,0.9825013279914856,0.3793414130744102,0.9825013279914856
112,n01484850,1,0.7384282350540161,0.37020644605542713,0.7384282350540161
113,n01494475,1,0.7036849856376648,0.3758215275059567,0.7036849856376648
114,n01443537,1,0.9997615218162537,0.3851551317653479,0.9997615218162537
115,n01443537,1,0.9999862909317017,0.36663353112434444,0.9999862909317017
116,n01484850,1,0.9297349452972412,0.3624106846914006,0.9297349452972412
117,n01440764,1,0.9999186992645264,0.36277089787578465,0.9999186992645264
118,n01484850,1,0.714335560798645,0.35898371784646416,0.714335560798645
119,n01440764,1,0.9999045133590698,0.3566838652551589,0.9999045133590698
120,n01491361,1,0.7957684993743896,0.38139254692960195,0.7957684993743896
121,n01443537,1,0.9949308037757874,0.3623003926998989,0.9949308037757874
122,n01494475,1,0.9924874305725098,0.39155310927713305,0.9924874305725098
123,n01491361,0,0.0,0.3508511910708826,0.47002944350242615
124,n01491361,1,0.9534373879432678,0.385079988004706,0.9534373879432678
125,n01484850,1,0.9785826206207275,0.395216452269422,0.9785826206207275
126,n01443537,1,0.9998866319656372,0.38538088806830195,0.9998866319656372
127,n01484850,0,0.0,0.3673551486798929,0.8788300156593323
128,n01494475,1,0.9997060894966125,0.35367330034422606,0.9997060894966125
129,n01494475,0,0.0,0.36934355514746553,0.4952143430709839
130,n01443537,1,0.9981895089149475,0.34732244276730323,0.9981895089149475
131,n01484850,1,0.7824735641479492,0.38614620665398947,0.7824735641479492
132,n01484850,1,0.31553715467453003,0.37673523952209087,0.31553715467453003
133,n01484850,1,0.9822523593902588,0.390504898159732,0.9822523593902588
134,n01443537,1,0.9999535083770752,0.37822949220031876,0.9999535083770752
135,n01484850,1,0.9909674525260925,0.3590957216940712,0.9909674525260925
136,n01440764,1,0.9883208870887756,0.3950477340484789,0.9883208870887756
137,n01440764,1,0.9993557333946228,0.34397636490830835,0.9993557333946228
138,n01440764,1,0.9951509237289429,0.37007879026693724,0.9951509237289429
139,n01491361,0,0.0,0.3556178137434152,0.9555571675300598
140,n01443537,0,0.0,0.3691085229931662,0.0
141,n01440764,1,0.9991831183433533,0.3584377837558112,0.9991831183433533
142,n01440764,1,0.9985095858573914,0.37864616246343696,0.9985095858573914
143,n01440764,1,0.9935466647148132,0.3560742101534223,0.9935466647148132
144,n01443537,1,0.988304853439331,0.3817198301528753,0.988304853439331
145,n01440764,1,0.9303799271583557,0.3646361002628958,0.9303799271583557
146,n01484850,1,0.6161836385726929,0.36226266554709563,0.6161836385726929
147,n01484850,1,0.8248873949050903,0.37997737156866307,0.8248873949050903
148,n01491361,1,0.9943720102310181,0.33588081231282657,0.9943720102310181
149,n01491361,1,0.8086497783660889,0.3775618441132155,0.8086497783660889
150,n01491361,1,0.9316348433494568,0.39228086386985966,0.9316348433494568
151,n01494475,1,0.9195427894592285,0.3739766691684767,0.9195427894592285
152,n01440764,1,0.6902042627334595,0.46182454018850067,0.6902042627334595
153,n01484850,1,0.9059551954269409,0.3739520097546464,0.9059551954269409
154,n01491361,1,0.36131587624549866,0.397877082436266,0.0
155,n01484850,1,0.7365838289260864,0.3827459934980345,0.7365838289260864
156,n01491361,1,0.5417119860649109,0.35884248125400414,0.5417119860649109
157,n01443537,1,0.8390421867370605,0.3565782916620427,0.8390421867370605
158,n01443537,1,0.9650123119354248,0.3589955020290399,0.9650123119354248
159,n01440764,1,0.6769132614135742,0.3827156510210104,0.6769132614135742
160,n01443537,1,0.9942003488540649,0.37340437351616146,0.9942003488540649
161,n01443537,1,0.721990704536438,0.3819122563123248,0.721990704536438
162,n01491361,1,0.9261602163314819,0.3974530209677521,0.9261602163314819
163,n01494475,1,0.9504744410514832,0.3834643022471798,0.9504744410514832
164,n01440764,1,0.8221490383148193,0.3864163863706442,0.8221490383148193
165,n01484850,1,0.7387261986732483,0.3567732353195979,0.7387261986732483
166,n01491361,1,0.994232714176178,0.37414122158444124,0.994232714176178
167,n01491361,0,0.0,0.36171619306474545,0.0
168,n01443537,1,0.9988036155700684,0.3596036985258421,0.9988036155700684
169,n01494475,1,0.3663315773010254,0.3709709271561917,0.3663315773010254
170,n01440764,1,0.9284865856170654,0.3753035685897205,0.9284865856170654
171,n01491361,1,0.4265192449092865,0.3954698950438519,0.4265192449092865
172,n01494475,1,0.6359955668449402,0.379351016094822,0.6359955668449402
173,n01494475,1,0.9875774383544922,0.3907985991170114,0.9875774383544922
174,n01491361,0,0.0,0.35547181607754036,0.0
175,n01494475,1,0.9912840127944946,0.37740360167383186,0.9912840127944946
176,n01491361,1,0.8127042651176453,0.3898918686731291,0.8127042651176453
177,n01443537,1,0.9627742767333984,0.3606200609659961,0.9627742767333984
178,n01484850,1,0.7324086427688599,0.3653413342369504,0.7324086427688599
179,n01443537,1,0.8762083053588867,0.3822149957345465,0.8762083053588867
180,n01443537,1,0.9996148347854614,0.3661360067301669,0.9996148347854614
181,n01484850,1,0.6676259636878967,0.3440434956739376,0.6676259636878967
182,n01443537,1,0.9965019226074219,0.36987596531500405,0.9965019226074219
183,n01484850,1,0.6998076438903809,0.35741941128358723,0.6998076438903809
184,n01494475,1,0.8750385642051697,0.36302086384535626,0.8750385642051697
185,n01491361,1,0.7204352617263794,0.40003208592592243,0.7204352617263794
186,n01484850,1,0.6536621451377869,0.38370562601523517,0.6536621451377869
187,n01491361,1,0.9404982924461365,0.3722971024603771,0.9404982924461365
188,n01491361,1,0.34820571541786194,0.3505407865526077,0.6413052082061768
189,n01494475,1,0.9864616990089417,0.3850344031053829,0.9864616990089417
190,n01491361,1,0.9572914242744446,0.3715166648903342,0.9572914242744446
191,n01494475,1,0.9999827146530151,0.3717330306271102,0.9999827146530151
192,n01440764,1,0.9927229285240173,0.36496124956595927,0.9927229285240173
193,n01491361,1,0.3774825632572174,0.37030577075797366,0.3774825632572174
194,n01494475,1,0.9444369673728943,0.3588057121377658,0.9444369673728943
195,n01440764,1,0.9759973287582397,0.36038999454928433,0.9759973287582397
196,n01491361,0,0.0,0.3964788517439674,0.8161508440971375
197,n01491361,1,0.9260876178741455,0.3793761725027477,0.9260876178741455
198,n01443537,1,0.56717848777771,0.3790097279974794,0.56717848777771
199,n01494475,1,0.9864616990089417,0.3722357179598665,0.9864616990089417
200,n01484850,1,0.69456946849823,0.3663071903985672,0.69456946849823
201,n01484850,1,0.7838685512542725,0.35730093227773385,0.7838685512542725
202,n01484850,1,0.9737612009048462,0.3782990191039961,0.9737612009048462
203,n01440764,1,0.9785459637641907,0.37739415969322476,0.9785459637641907
204,n01494475,1,0.8819738030433655,0.3800865267303938,0.8819738030433655
205,n01494475,1,0.9483598470687866,0.23669760521336308,0.9483598470687866
206,n01443537,1,0.9982372522354126,0.34414681048008744,0.9982372522354126
207,n01440764,1,0.4185798764228821,0.3446138859368057,0.4185798764228821
208,n01494475,1,0.9976755976676941,0.36981497599835417,0.9976755976676941
209,n01443537,1,0.9971923232078552,0.39849990162325566,0.9971923232078552
210,n01440764,1,0.9990467429161072,0.36873799279414626,0.9990467429161072
211,n01484850,1,0.9282780885696411,0.3709693153628433,0.9282780885696411
212,n01440764,1,0.9973933696746826,0.38896579939845355,0.9973933696746826
213,n01491361,0,0.0,0.3693390335889659,0.0
214,n01443537,1,0.9981246590614319,0.3901416849832129,0.9981246590614319
215,n01484850,1,0.32879576086997986,0.36140523423636717,0.6282928586006165
216,n01491361,1,0.987820565700531,0.3724373184627458,0.987820565700531
217,n01484850,1,0.7714614272117615,0.2925302747156467,0.7714614272117615
218,n01484850,1,0.6868808269500732,0.3627644298509559,0.6868808269500732
219,n01491361,1,0.8298736214637756,0.37409590682968163,0.8298736214637756
220,n01440764,1,0.7951954007148743,0.37718955162229073,0.7951954007148743
221,n01491361,0,0.0,0.3862897410960006,0.751630961894989
222,n01494475,1,0.9695144891738892,0.3805664778859552,0.9695144891738892
223,n01491361,0,0.0,0.3601584471249876,0.8449774384498596
224,n01440764,1,0.9827438592910767,0.2733994393186721,0.9827438592910767
225,n01440764,1,0.9744356870651245,0.36689373020850935,0.9744356870651245
226,n01440764,1,0.9995098114013672,0.4102466691682374,0.9995098114013672
227,n01491361,1,0.8489894866943359,0.3764725855456864,0.8489894866943359
228,n01491361,1,0.9642851948738098,0.3644891860659611,0.9642851948738098
229,n01440764,1,0.9999411106109619,0.3734128304128993,0.9999411106109619
230,n01484850,1,0.5512694120407104,0.388750188934905,0.5512694120407104
231,n01443537,1,0.9795361161231995,0.37176531916156164,0.9795361161231995
232,n01494475,1,0.9741122126579285,0.3837800168026924,0.9741122126579285
233,n01443537,1,0.9998866319656372,0.3945042156519301,0.9998866319656372
234,n01491361,1,0.9500969052314758,0.36908098449936394,0.9500969052314758
235,n01443537,1,0.9949308037757874,0.37670006192469907,0.9949308037757874
236,n01491361,1,0.8113315105438232,0.36271277662564416,0.8113315105438232
237,n01440764,1,0.9064598679542542,0.3613065700959349,0.9064598679542542
238,n01443537,1,0.9952290058135986,0.3771114024854482,0.9952290058135986
239,n01494475,1,0.9489262700080872,0.36483048882840324,0.9489262700080872
240,n01491361,1,0.9683777689933777,0.37097206265081,0.9683777689933777
241,n01440764,0,0.0,0.3736534571065434,0.0
242,n01484850,0,0.0,0.38725227444891436,0.44686272740364075
243,n01443537,1,0.9952740669250488,0.35626719356635805,0.9952740669250488
244,n01443537,1,0.9815230369567871,0.38706904183057855,0.9815230369567871
245,n01443537,1,0.8794794082641602,0.36337689935462486,0.8794794082641602
246,n01440764,1,0.9993426203727722,0.3509059486757452,0.9993426203727722
247,n01491361,1,0.9469736814498901,0.3870866874111291,0.9469736814498901
248,n01440764,1,0.9918270111083984,0.35484110921059137,0.9918270111083984
249,n01440764,1,0.8170998692512512,0.35031252738419266,0.8170998692512512
250,n01443537,1,0.5950993299484253,0.36906605048483127,0.5950993299484253
251,n01440764,1,0.9953912496566772,0.40880582900618573,0.9953912496566772
252,n01440764,1,0.9936673045158386,0.3754456922130926,0.9936673045158386
253,n01440764,0,0.0,0.34565083090640875,0.0
254,n01440764,1,0.9882702827453613,0.36533011303613094,0.9882702827453613
255,n01484850,1,0.690091073513031,0.3593513023191744,0.690091073513031
256,n01484850,0,0.0,0.3874323824557719,0.0
257,n01494475,1,0.9849181771278381,0.39285692969489716,0.9849181771278381
258,n01484850,1,0.8460165858268738,0.3623896439364452,0.8460165858268738
259,n01491361,1,0.6586655378341675,0.36000068347722736,0.6586655378341675
260,n01494475,0,0.0,0.37660628568535454,0.0
261,n01443537,1,0.8062834739685059,0.36403532825682006,0.8062834739685059
262,n01443537,0,0.0,0.39523994195598927,0.9921463131904602
263,n01443537,1,0.9999449253082275,0.34755949178182327,0.9999449253082275
264,n01484850,1,0.8931490778923035,0.37997750382058015,0.8931490778923035
265,n01443537,1,0.9995142221450806,0.3884712490826807,0.9995142221450806
266,n01491361,1,0.8499305248260498,0.3624914149170188,0.8499305248260498
267,n01494475,1,0.8028647303581238,0.37371281518365745,0.8028647303581238
268,n01491361,1,0.9227420091629028,0.3484672685872955,0.9227420091629028
269,n01494475,1,0.7014501094818115,0.3764532289099366,0.7014501094818115
270,n01443537,1,0.9408548474311829,0.33875067142474136,0.9408548474311829
271,n01440764,1,0.9999784231185913,0.37334230109310806,0.9999784231185913
272,n01440764,1,0.9199441075325012,0.396220000988234,0.9199441075325012
273,n01440764,1,0.45738309621810913,0.3757327139297688,0.45738309621810913
274,n01443537,1,0.481783926486969,0.3382527254029725,0.481783926486969
275,n01484850,1,0.7063935399055481,0.3733167701218339,0.7063935399055481
276,n01443537,0,0.0,0.33864942426142197,0.0
277,n01440764,1,0.9985105395317078,0.38253483925281345,0.9985105395317078
278,n01494475,1,0.8217171430587769,0.34139255536294305,0.8217171430587769
279,n01494475,1,0.992190420627594,0.3883632889003444,0.992190420627594
280,n01440764,1,0.9901997447013855,0.37189976940157854,0.9901997447013855
281,n01443537,1,0.999893069267273,0.37727914117286904,0.999893069267273
282,n01440764,1,0.9944639801979065,0.3924856097787882,0.9944639801979065
283,n01443537,1,0.9489250779151917,0.39413201838063017,0.9489250779151917
284,n01484850,1,0.9866623282432556,0.40039842129190445,0.9866623282432556
285,n01443537,1,0.9996688365936279,0.35680576075391296,0.9996688365936279
286,n01443537,1,0.9999656677246094,0.39260001508097164,0.9999656677246094
287,n01443537,1,0.9994696974754333,0.3892456985148426,0.9994696974754333
288,n01484850,0,0.0,0.3595118701185152,0.0
289,n01484850,1,0.7804576754570007,0.3472529418906928,0.7804576754570007
290,n01484850,1,0.7451145648956299,0.35236205838975626,0.7451145648956299
291,n01443537,0,0.0,0.37459255951574955,0.0
292,n01440764,1,0.9597373008728027,0.3571337033591386,0.9597373008728027
293,n01484850,1,0.796190619468689,0.37631438590056315,0.796190619468689
294,n01491361,1,0.9488076567649841,0.38353234606494935,0.9488076567649841
295,n01440764,1,0.9136710166931152,0.37074749119856565,0.9136710166931152
296,n01494475,1,0.9802037477493286,0.37083348158033996,0.9802037477493286
297,n01491361,1,0.951033890247345,0.3889874433255878,0.951033890247345
298,n01491361,1,0.38833075761795044,0.4015171230546954,0.38833075761795044
299,n01484850,1,0.7387261986732483,0.35012173364958016,0.7387261986732483
300,n01494475,1,0.9445715546607971,0.3779748634275735,0.9445715546607971
301,n01440764,1,0.9991945624351501,0.35652867924220843,0.9991945624351501
302,n01440764,1,0.98907870054245,0.36871694350072914,0.98907870054245
303,n01491361,0,0.0,0.3711984402475529,0.77701735496521
304,n01440764,1,0.999779999256134,0.36114277317553467,0.999779999256134
305,n01494475,1,0.3948391079902649,0.39165372189618197,0.3948391079902649
306,n01440764,1,0.9795877933502197,0.37924859350892565,0.9795877933502197
307,n01484850,1,0.8938214182853699,0.3455460144674692,0.8938214182853699
308,n01484850,1,0.7062747478485107,0.38616465027306845,0.7062747478485107
309,n01494475,1,0.9627970457077026,0.3932461589513636,0.0
310,n01484850,1,0.9777031540870667,0.39022706051406647,0.9777031540870667
311,n01494475,1,0.9129140377044678,0.3934883779802031,0.9129140377044678
312,n01484850,0,0.0,0.38760647161851636,0.0
313,n01440764,1,0.9996139407157898,0.357506366366523,0.9996139407157898
314,n01443537,1,0.9912604689598083,0.3751480936243357,0.9912604689598083
315,n01491361,1,0.9631839394569397,0.35719225424471757,0.9631839394569397
316,n01491361,1,0.7356277108192444,0.3760989139487378,0.7356277108192444
317,n01440764,1,0.999795138835907,0.36366462992176446,0.999795138835907
318,n01491361,0,0.0,0.3604544407714325,0.0
319,n01491361,1,0.9855775237083435,0.3392242499037752,0.9855775237083435
320,n01443537,0,0.0,0.35968933270516995,0.0
321,n01491361,0,0.0,0.3829496996876081,0.8161633014678955
322,n01494475,1,0.9914495348930359,0.3679623712376274,0.9914495348930359
323,n01484850,1,0.8621156215667725,0.3659765434571903,0.8621156215667725
324,n01494475,1,0.9631801843643188,0.35974490797641323,0.9631801843643188
325,n01440764,1,0.997275173664093,0.37434989473864677,0.997275173664093
326,n01440764,1,0.9991245865821838,0.3555975519893585,0.9991245865821838
327,n01484850,0,0.0,0.33745497597828333,0.0
328,n01440764,1,0.996307373046875,0.38598610087197177,0.996307373046875
329,n01443537,1,0.9998120665550232,0.3530449279027404,0.9998120665550232
330,n01443537,1,0.9994971752166748,0.38139165091963667,0.9994971752166748
331,n01491361,1,0.8664785623550415,0.3700892879655833,0.8664785623550415
332,n01443537,1,0.4616852104663849,0.42975762211007085,0.4616852104663849
333,n01484850,1,0.988283097743988,0.36372907079378003,0.988283097743988
334,n01440764,1,0.9986158609390259,0.380507871248845,0.9986158609390259
335,n01494475,1,0.9520796537399292,0.3629982000608227,0.9520796537399292
336,n01491361,1,0.951033890247345,0.3446633108821236,0.951033890247345
337,n01484850,0,0.0,0.37106356845464955,0.0
338,n01491361,1,0.9949696660041809,0.3750796964021244,0.9949696660041809
339,n01484850,1,0.9478459358215332,0.39134559995398127,0.9478459358215332
340,n01491361,1,0.6120044589042664,0.3621262360116814,0.6120044589042664
341,n01440764,0,0.0,0.37702172062453937,0.7529336214065552
342,n01440764,1,0.999910831451416,0.39717847125533284,0.999910831451416
343,n01440764,1,0.98907870054245,0.39704258419134164,0.98907870054245
344,n01494475,1,0.9948378205299377,0.35374952262672404,0.9948378205299377
345,n01443537,0,0.0,0.38077176361650084,0.9630995988845825
346,n01484850,1,0.9598109722137451,0.4374848296754689,0.9598109722137451
347,n01440764,1,0.9980497360229492,0.4047295448078349,0.0
348,n01443537,0,0.0,0.3465659807512529,0.0
349,n01494475,1,0.9302768707275391,0.3800846897107103,0.9302768707275391
350,n01491361,1,0.9835404753684998,0.3823557291805526,0.9835404753684998
351,n01443537,1,0.9996610879898071,0.3603496951595667,0.9996610879898071
352,n01443537,1,0.9980388283729553,0.38503832946857336,0.9980388283729553
353,n01484850,1,0.5470969080924988,0.3643833150611382,0.0
354,n01484850,1,0.9590126276016235,0.3527064086724791,0.9590126276016235
355,n01494475,1,0.9443420171737671,0.36201015665222835,0.9443420171737671
356,n01440764,1,0.9999151229858398,0.36498464756785365,0.9999151229858398
357,n01491361,0,0.0,0.3660389302264154,0.37814345955848694
358,n01491361,0,0.0,0.37216123690390074,0.5291067361831665
359,n01484850,1,0.9319583177566528,0.3576775093809553,0.9319583177566528
360,n01494475,1,0.9650295376777649,0.3949695831653562,0.9650295376777649
361,n01440764,1,0.6902042627334595,0.3731362840175221,0.6902042627334595
362,n01443537,0,0.0,0.34684201991576835,0.0
363,n01443537,1,0.9983090162277222,0.34824855919956976,0.9983090162277222
364,n01443537,0,0.0,0.3909393229798565,0.0
365,n01491361,0,0.0,0.3684367645570632,0.0
366,n01484850,1,0.9723294377326965,0.37305297114415087,0.9723294377326965
367,n01440764,1,0.5005055069923401,0.3626538119544277,0.5005055069923401
368,n01443537,1,0.9961995482444763,0.35969613895043573,0.9961995482444763
369,n01491361,1,0.9845108985900879,0.36070120528546945,0.9845108985900879
370,n01494475,1,0.9392005801200867,0.3978324175701575,0.9392005801200867
371,n01440764,1,0.9963855743408203,0.37620719294572635,0.9963855743408203
372,n01491361,1,0.9924259185791016,0.36118181146452105,0.9924259185791016
373,n01491361,1,0.44911161065101624,0.37090998139943593,0.44911161065101624
374,n01494475,1,0.7041733264923096,0.3732665618611101,0.7041733264923096
375,n01443537,1,0.9998618364334106,0.3715106291785751,0.9998618364334106
376,n01484850,1,0.7384282350540161,0.3926935849265402,0.7384282350540161
377,n01443537,1,0.9761101603507996,0.3530472269275161,0.9761101603507996
378,n01491361,1,0.9978012442588806,0.37609149702400435,0.9978012442588806
379,n01491361,1,0.9260703325271606,0.36674911693802414,0.9260703325271606
380,n01491361,1,0.661420464515686,0.39075680122519385,0.661420464515686
381,n01440764,1,0.9995768666267395,0.39282585261969344,0.9995768666267395
382,n01484850,0,0.0,0.35147480028052996,0.0
383,n01440764,1,0.7247783541679382,0.3896893472881162,0.7247783541679382
384,n01443537,1,0.9741228222846985,0.3619308436985597,0.9741228222846985
385,n01440764,1,0.9989482760429382,0.3711316486891141,0.9989482760429382
386,n01484850,1,0.9781336188316345,0.3687785665194756,0.9781336188316345
387,n01484850,1,0.974998950958252,0.3617569457811377,0.974998950958252
388,n01494475,1,0.858571469783783,0.37753975639252346,0.858571469783783
389,n01491361,1,0.9853243231773376,0.3677566256681417,0.9853243231773376
390,n01491361,1,0.817424476146698,0.36716359912139457,0.817424476146698
391,n01491361,0,0.0,0.3570568389685358,0.38037654757499695
392,n01440764,1,0.9990106821060181,0.37571121907509625,0.9990106821060181
393,n01443537,1,0.9440483450889587,0.3452865146993127,0.9440483450889587
394,n01443537,1,0.9892175197601318,0.3463498174397155,0.9892175197601318
395,n01440764,1,0.9975926280021667,0.45686861972028364,0.9975926280021667
396,n01440764,1,0.40368232131004333,0.377840696123507,0.40368232131004333
397,n01491361,1,0.3559545874595642,0.36871979998214416,0.3559545874595642
398,n01494475,1,0.9942763447761536,0.3631139810956518,0.9942763447761536
399,n01491361,1,0.9924610257148743,0.3825100348519526,0.9924610257148743
400,n01443537,0,0.0,0.3699975778338102,0.0
401,n01491361,0,0.0,0.3622882027304697,0.7062056064605713
402,n01440764,1,0.9998130202293396,0.339920110020046,0.9998130202293396
403,n01443537,1,0.9896309971809387,0.37421364291262105,0.9896309971809387
