,time_stamp,label,accuracy,confidence,file_name,reponse_time,explainability,contribution
24,1732715333.5115397,n01440764,0,0.0,n01440764_14448,0.09395127243701991,0,0.0
25,1732715333.5195413,n01484850,1,0.991510272026062,n01484850_27930,0.09151894828026862,0,0.991510272026062
26,1732715333.5275402,n01484850,1,0.6589294672012329,n01484850_21069,0.08486478630148506,0,0.6589294672012329
27,1732715333.5365412,n01484850,1,0.9701419472694397,n01484850_17040,0.09907605631385914,0,0.9701419472694397
28,1732715333.5445404,n01443537,1,0.9998869895935059,n01443537_4133,0.08866260625393474,0,0.9998869895935059
29,1732715333.5525398,n01443537,1,0.8498573303222656,n01443537_22621,0.09115099794982594,0,0.8498573303222656
30,1732715333.5605483,n01440764,0,0.0,n01440764_28394,0.08939052164634748,0,0.6079026460647583
31,1732715333.5680556,n01440764,1,0.9989567995071411,n01440764_6903,0.09086440812769896,0,0.9989567995071411
32,1732715333.5760727,n01491361,1,0.7427787780761719,n01491361_14965,0.09106332998697747,0,0.7427787780761719
33,1732715333.583072,n01491361,1,0.9663903117179871,n01491361_615,0.09534562461685946,0,0.9663903117179871
34,1732715333.5905879,n01443537,1,0.999579131603241,n01443537_1135,0.08777913750632382,0,0.999579131603241
35,1732715333.5985885,n01491361,0,0.0,n01491361_8048,0.0626430661094713,0,0.8999319076538086
36,1732715333.605588,n01443537,1,0.605906069278717,n01443537_20965,0.07525956040779976,0,0.605906069278717
37,1732715333.6135879,n01484850,1,0.8786250948905945,n01484850_8235,0.08360497820736117,0,0.8786250948905945
38,1732715333.6205883,n01491361,0,0.0,n01491361_11322,0.09178945004054812,0,0.0
39,1732715333.6285882,n01443537,1,0.9997773766517639,n01443537_9338,0.08723486228838429,0,0.9997773766517639
40,1732715333.6355884,n01494475,1,0.9238123893737793,n01494475_9751,0.08903135699452439,0,0.9238123893737793
41,1732715333.643588,n01494475,1,0.6657441258430481,n01494475_6520,0.09183263099169289,0,0.6657441258430481
42,1732715333.6505883,n01484850,0,0.0,n01484850_19010,0.09624867303466926,0,0.0
43,1732715333.6585963,n01494475,1,0.8543612360954285,n01494475_17447,0.09068428911032464,0,0.8543612360954285
44,1732715333.6655962,n01494475,1,0.9514552354812622,n01494475_16418,0.07809516654866602,0,0.9514552354812622
45,1732715333.6731126,n01443537,1,0.9831178188323975,n01443537_10171,0.08662556501391534,0,0.9831178188323975
46,1732715333.6811125,n01440764,1,0.9989482760429382,n01440764_7819,0.08583990364569426,0,0.9989482760429382
47,1732715333.6881125,n01443537,1,0.9962843656539917,n01443537_24700,0.09226455751454771,0,0.9962843656539917
48,1732715333.6961124,n01494475,1,0.995332658290863,n01494475_6912,0.08517364699978197,0,0.995332658290863
49,1732715333.7031126,n01494475,1,0.9931882619857788,n01494475_7152,0.08761547177119507,0,0.9931882619857788
50,1732715333.7111123,n01494475,1,0.7601979374885559,n01494475_2000,0.09182125153355258,0,0.7601979374885559
51,1732715333.7191138,n01484850,1,0.9297183752059937,n01484850_1652,0.08756359531628112,0,0.9297183752059937
52,1732715333.727113,n01440764,1,0.9949926733970642,n01440764_9605,0.09913653915033448,0,0.9949926733970642
53,1732715333.7351103,n01440764,1,0.8267593383789062,n01440764_9157,0.09378036851339339,0,0.8267593383789062
54,1732715333.744114,n01491361,0,0.0,n01491361_7141,0.08841444989509323,0,0.7055295705795288
55,1732715333.7531164,n01491361,1,0.91005939245224,n01491361_12196,0.08725421033381081,0,0.91005939245224
56,1732715333.7631266,n01484850,1,0.9012416005134583,n01484850_15001,0.0834843799797262,0,0.9012416005134583
57,1732715333.7723033,n01494475,1,0.8352980017662048,ILSVRC2012_val_00023986_n01494475,0.0910420807801858,0,0.8352980017662048
58,1732715333.7803004,n01484850,1,0.663568377494812,n01484850_24170,0.08901173468463638,0,0.663568377494812
59,1732715333.7893004,n01484850,1,0.9916973114013672,n01484850_20222,0.09149167556873121,0,0.9916973114013672
60,1732715333.7973003,n01491361,1,0.9020955562591553,n01491361_10204,0.097931659223538,0,0.9020955562591553
61,1732715333.8053002,n01484850,1,0.6766928434371948,n01484850_4845,0.08484884321429696,0,0.6766928434371948
62,1732715333.8133018,n01440764,1,0.9956554174423218,ILSVRC2012_val_00016018_n01440764,0.09149369201815268,0,0.9956554174423218
63,1732715333.8223002,n01443537,0,0.0,ILSVRC2012_val_00012880_n01443537,0.09573779371261609,0,0.30203917622566223
64,1732715333.8292968,n01484850,1,0.9955852031707764,n01484850_22127,0.09185550880346824,0,0.9955852031707764
65,1732715333.8373022,n01443537,1,0.48309046030044556,n01443537_12077,0.149180280881411,0,0.48309046030044556
66,1732715333.848299,n01484850,1,0.7995457053184509,n01484850_24800,0.084450202008602,0,0.7995457053184509
67,1732715333.8583064,n01491361,1,0.9891259670257568,ILSVRC2012_val_00031243_n01491361,0.09411197986332213,0,0.9891259670257568
68,1732715333.86731,n01494475,1,0.9524921774864197,n01494475_16134,0.09643772219114229,0,0.9524921774864197
69,1732715333.8743393,n01491361,1,0.565113365650177,n01491361_5487,0.10017196449364406,0,0.565113365650177
70,1732715333.8823392,n01494475,1,0.8293194770812988,n01494475_25053,0.09260150405376658,0,0.8293194770812988
71,1732715333.8903413,n01491361,1,0.9766577482223511,n01491361_7493,0.09470063038166185,0,0.9766577482223511
72,1732715333.8983417,n01440764,1,0.994961142539978,n01440764_8409,0.08842285851850183,0,0.994961142539978
73,1732715333.90634,n01484850,0,0.0,n01484850_1633,0.08951884312610423,0,0.9188278317451477
74,1732715333.9133394,n01491361,0,0.0,n01491361_4520,0.09141726751004838,0,0.0
75,1732715333.9213393,n01491361,1,0.8833040595054626,n01491361_997,0.07766819994042266,0,0.8833040595054626
76,1732715333.9283395,n01484850,1,0.9392811059951782,ILSVRC2012_val_00037488_n01484850,0.09403828400808198,0,0.9392811059951782
77,1732715333.9363394,n01443537,0,0.0,n01443537_20939,0.09666042622417315,0,0.0
78,1732715333.9433396,n01440764,1,0.9992092251777649,n01440764_6159,0.09265390087794993,0,0.9992092251777649
79,1732715333.951341,n01440764,1,0.9961089491844177,n01440764_5776,0.05534443584961692,0,0.9961089491844177
80,1732715333.9593484,n01484850,1,0.9260251522064209,n01484850_28767,0.09092743765217273,0,0.9260251522064209
81,1732715333.9663482,n01484850,1,0.9127703905105591,n01484850_16647,0.1263004504370094,0,0.9127703905105591
82,1732715333.9738638,n01484850,1,0.9241797924041748,n01484850_24100,0.08693782426958402,0,0.9241797924041748
83,1732715333.9818642,n01484850,1,0.8419734835624695,n01484850_25664,0.0890116819552588,0,0.0
84,1732715333.9898639,n01443537,1,0.9052770733833313,n01443537_14854,0.09446051096806261,0,0.9052770733833313
85,1732715333.9978614,n01440764,1,0.9966775178909302,n01440764_11469,0.10150073719246244,0,0.9966775178909302
86,1732715334.0068605,n01491361,1,0.7377030849456787,n01491361_6755,0.09150868356636048,0,0.0
87,1732715334.0158617,n01443537,1,0.9995361566543579,n01443537_1970,0.0908392131099374,0,0.9995361566543579
88,1732715334.0248604,n01491361,1,0.8868318200111389,n01491361_6873,0.08486462567067528,0,0.8868318200111389
89,1732715334.0328598,n01443537,1,0.9991801381111145,n01443537_18846,0.0873919799314029,0,0.9991801381111145
90,1732715334.039861,n01484850,0,0.0,n01484850_10900,0.089093232603844,0,0.5813484191894531
91,1732715334.0488627,n01494475,1,0.8722743391990662,n01494475_6207,0.09262999839074536,0,0.8722743391990662
92,1732715334.0568666,n01443537,1,0.9910517334938049,n01443537_16806,0.09101059869015578,0,0.9910517334938049
93,1732715334.0648668,n01440764,1,0.9994625449180603,n01440764_315,0.09388480645328874,0,0.9994625449180603
94,1732715334.0723894,n01443537,1,0.9131227731704712,n01443537_12138,0.0876321348395103,0,0.9131227731704712
95,1732715334.080385,n01491361,1,0.46445217728614807,n01491361_4488,0.1012391446063403,0,0.46445217728614807
96,1732715334.089901,n01484850,1,0.9981995820999146,n01484850_22535,0.10035115341550518,0,0.9981995820999146
97,1732715334.0969005,n01443537,1,0.997319757938385,n01443537_22644,0.09784068496723233,0,0.997319757938385
98,1732715334.1059005,n01491361,1,0.994232714176178,n01491361_3757,0.09755731038335719,0,0.994232714176178
99,1732715334.1139002,n01484850,1,0.946791410446167,n01484850_7561,0.07823118066294368,0,0.946791410446167
100,1732715334.1219003,n01494475,1,0.8971176743507385,ILSVRC2012_val_00041400_n01494475,0.0818811771008304,0,0.8971176743507385
101,1732715334.1289,n01440764,1,0.9965956807136536,n01440764_8805,0.08806758290400477,0,0.9965956807136536
102,1732715334.1369007,n01491361,0,0.0,n01491361_3745,0.09395997321302889,0,0.0
103,1732715334.1449,n01494475,1,0.844100832939148,n01494475_7561,0.09140924640731772,0,0.844100832939148
104,1732715334.1529007,n01443537,0,0.0,n01443537_19267,0.08729038844398146,0,0.0
105,1732715334.160909,n01491361,1,0.9816774129867554,n01491361_2982,0.09861101713413047,0,0.9816774129867554
106,1732715334.1694276,n01494475,1,0.9347209930419922,n01494475_3981,0.09483251926770303,0,0.9347209930419922
107,1732715334.1774263,n01440764,1,0.6096508502960205,n01440764_15073,0.08550872511195969,0,0.6096508502960205
108,1732715334.184426,n01440764,1,0.7951954007148743,n01440764_32263,0.09382752810599597,0,0.0
109,1732715334.1924253,n01440764,1,0.999795138835907,n01440764_13545,0.09198478606506053,0,0.999795138835907
110,1732715334.2004256,n01443537,1,0.9996633529663086,n01443537_12557,0.08933053449592361,0,0.9996633529663086
111,1732715334.2074263,n01443537,0,0.0,n01443537_23292,0.0904545399556274,0,0.8319796919822693
112,1732715334.2164254,n01494475,1,0.98460453748703,n01494475_9609,0.09006462795059826,0,0.98460453748703
113,1732715334.2244258,n01491361,0,0.0,n01491361_4599,0.08856138937296112,0,0.0
114,1732715334.2324257,n01443537,1,0.9668739438056946,n01443537_18146,0.08720077238925675,0,0.9668739438056946
115,1732715334.239426,n01491361,1,0.8088781833648682,n01491361_5517,0.09012864235809807,0,0.8088781833648682
116,1732715334.247425,n01440764,1,0.9993196725845337,n01440764_6432,0.09393576495113251,0,0.9993196725845337
117,1732715334.2544334,n01440764,1,0.9538083672523499,n01440764_8589,0.08389365254092103,0,0.9538083672523499
118,1732715334.2624357,n01440764,1,0.9076874852180481,n01440764_6936,0.08116016039911231,0,0.9076874852180481
119,1732715334.2695487,n01440764,1,0.9990684390068054,n01440764_13035,0.08602356956709754,0,0.9990684390068054
120,1732715334.2775488,n01494475,1,0.6351664066314697,n01494475_6911,0.09427565732809003,0,0.6351664066314697
121,1732715334.2845483,n01440764,1,0.9725172519683838,ILSVRC2012_val_00023559_n01440764,0.09266311707850518,0,0.9725172519683838
122,1732715334.2915483,n01443537,0,0.0,n01443537_21818,0.10321966020779745,0,0.0
123,1732715334.2995484,n01440764,1,0.9999611377716064,n01440764_9178,0.08216420423556228,0,0.9999611377716064
124,1732715334.3075485,n01491361,1,0.7457877397537231,n01491361_351,0.08438759545400998,0,0.0
125,1732715334.3155484,n01484850,1,0.9896826148033142,n01484850_15647,0.0981954875002577,0,0.9896826148033142
126,1732715334.3225555,n01491361,1,0.8851698637008667,n01491361_7399,0.09684005126490296,0,0.8851698637008667
127,1732715334.3315492,n01440764,1,0.9512389302253723,n01440764_1063,0.09197209808045922,0,0.9512389302253723
128,1732715334.3405488,n01494475,1,0.8354805111885071,n01494475_8259,0.09443197608413963,0,0.8354805111885071
129,1732715334.3495505,n01491361,1,0.8858856558799744,n01491361_2680,0.07967797170786818,0,0.8858856558799744
130,1732715334.35756,n01484850,1,0.9894263744354248,n01484850_18931,0.0875437434926027,0,0.9894263744354248
131,1732715334.3655589,n01491361,1,0.9797684550285339,ILSVRC2012_val_00048890_n01491361,0.09164782688518129,0,0.9797684550285339
132,1732715334.3740761,n01494475,1,0.9699950218200684,n01494475_15984,0.10057779265321344,0,0.9699950218200684
133,1732715334.3820748,n01484850,1,0.9849191904067993,n01484850_21794,0.09587932257907984,0,0.9849191904067993
134,1732715334.3900747,n01443537,1,0.6774399280548096,ILSVRC2012_val_00044095_n01443537,0.13587066659142122,0,0.6774399280548096
135,1732715334.3980749,n01443537,0,0.0,n01443537_21396,0.08596328945306204,0,0.0
136,1732715334.4060745,n01440764,1,0.9966629147529602,n01440764_1245,0.08874157791867945,0,0.9966629147529602
137,1732715334.4140747,n01484850,0,0.0,n01484850_17827,0.09229337417912602,0,0.0
138,1732715334.4220736,n01491361,1,0.43989819288253784,n01491361_1921,0.07908296347962714,0,0.43989819288253784
139,1732715334.4300745,n01484850,1,0.7062747478485107,n01484850_23427,0.09179558742674579,0,0.7062747478485107
140,1732715334.4380739,n01491361,1,0.40384116768836975,n01491361_1020,0.08461569458803422,0,0.40384116768836975
141,1732715334.4450736,n01443537,1,0.9972755312919617,n01443537_4496,0.09083388291882413,0,0.9972755312919617
142,1732715334.453074,n01443537,1,0.8670632243156433,n01443537_1853,0.09366691618296068,0,0.8670632243156433
143,1732715334.4600863,n01491361,1,0.39267653226852417,n01491361_5896,0.08983712170803146,0,0.39267653226852417
144,1732715334.4670823,n01484850,1,0.979692816734314,n01484850_9078,0.08890089741711293,0,0.979692816734314
145,1732715334.4755974,n01443537,1,0.9999456405639648,n01443537_428,0.0852441696671562,0,0.9999456405639648
146,1732715334.4825974,n01484850,1,0.9821352958679199,n01484850_10982,0.08545977218608476,0,0.9821352958679199
147,1732715334.4905977,n01491361,0,0.0,n01491361_911,0.09602782203835424,0,0.0
148,1732715334.4976046,n01484850,1,0.5981798768043518,n01484850_10760,0.08934933372200754,0,0.5981798768043518
149,1732715334.5055974,n01494475,0,0.0,n01494475_179,0.09206941064895985,0,0.0
150,1732715334.5125973,n01494475,1,0.9047041535377502,n01494475_891,0.0960429494475956,0,0.9047041535377502
151,1732715334.5195975,n01484850,1,0.8594081997871399,n01484850_17805,0.08574863538665932,0,0.8594081997871399
152,1732715334.5275977,n01443537,1,0.9981246590614319,n01443537_22915,0.09549890599826048,0,0.9981246590614319
153,1732715334.5345972,n01491361,1,0.8286678791046143,n01491361_12140,0.09357980438115777,0,0.8286678791046143
154,1732715334.5425973,n01443537,1,0.9956005811691284,n01443537_1743,0.09243847699097694,0,0.9956005811691284
155,1732715334.5495973,n01440764,1,0.9992122650146484,n01440764_148,0.09474748056999814,0,0.9992122650146484
156,1732715334.5576053,n01440764,1,0.9876842498779297,n01440764_11816,0.09014328371179386,0,0.9876842498779297
157,1732715334.564605,n01484850,0,0.0,n01484850_29976,0.08837843317508057,0,0.0
158,1732715334.572649,n01440764,1,0.9693002104759216,n01440764_14530,0.08171459211055229,0,0.9693002104759216
159,1732715334.5796487,n01440764,1,0.9893718361854553,n01440764_7131,0.09543900128240433,0,0.9893718361854553
160,1732715334.5871496,n01440764,1,0.9651261568069458,n01440764_413,0.0882747466357524,0,0.9651261568069458
161,1732715334.5941546,n01491361,1,0.37732160091400146,n01491361_9285,0.09805128311282604,0,0.37732160091400146
162,1732715334.602155,n01494475,1,0.9924874305725098,n01494475_1553,0.07866161006099101,0,0.9924874305725098
163,1732715334.611155,n01491361,1,0.8734734058380127,n01491361_602,0.09433481767048027,0,0.8734734058380127
164,1732715334.6181533,n01491361,1,0.8530528545379639,n01491361_12924,0.08549220179613334,0,0.8530528545379639
165,1732715334.6261597,n01494475,1,0.7831183671951294,n01494475_14335,0.0939626019724192,0,0.7831183671951294
166,1732715334.6351542,n01484850,1,0.7260558009147644,n01484850_501,0.08690314877036716,0,0.7260558009147644
167,1732715334.6431546,n01491361,0,0.0,n01491361_6279,0.07030368877350436,0,0.0
168,1732715334.6521587,n01494475,1,0.9465258717536926,n01494475_22427,0.09684796777115123,0,0.9465258717536926
169,1732715334.661168,n01443537,0,0.0,n01443537_21818,0.08290824612688853,0,0.0
170,1732715334.6686754,n01440764,1,0.9822375178337097,n01440764_14342,0.09671066199918826,0,0.9822375178337097
171,1732715334.6766846,n01484850,1,0.7272554636001587,n01484850_20733,0.09626533011489274,0,0.7272554636001587
172,1732715334.6836858,n01491361,1,0.7356277108192444,n01491361_7206,0.08849680532971366,0,0.7356277108192444
173,1732715334.6956868,n01484850,1,0.8204221129417419,n01484850_5671,0.08942276376275463,0,0.8204221129417419
174,1732715334.7076974,n01440764,1,0.9991748929023743,n01440764_15081,0.0886687857008603,0,0.9991748929023743
175,1732715334.7156806,n01484850,1,0.9717156291007996,ILSVRC2012_val_00039865_n01484850,0.08179493136465828,0,0.9717156291007996
176,1732715334.7226849,n01494475,1,0.7841098308563232,n01494475_5406,0.09350261159944527,0,0.0
177,1732715334.7306845,n01494475,1,0.6973535418510437,n01494475_8711,0.08921668151532136,0,0.6973535418510437
178,1732715334.7386844,n01491361,1,0.9919399619102478,n01491361_2293,0.08850047046657901,0,0.9919399619102478
179,1732715334.7456841,n01443537,1,0.9994169473648071,n01443537_6397,0.09979219683201557,0,0.9994169473648071
180,1732715334.7536843,n01484850,1,0.9553924798965454,n01484850_8911,0.08689110565228995,0,0.9553924798965454
181,1732715334.7606921,n01491361,0,0.0,n01491361_5325,0.09212172019696895,0,0.6062492728233337
182,1732715334.7686927,n01440764,1,0.7168295383453369,n01440764_20915,0.10181624918063048,0,0.7168295383453369
183,1732715334.7762108,n01491361,1,0.931124210357666,n01491361_8237,0.09035786553185947,0,0.931124210357666
184,1732715334.7832105,n01440764,1,0.9570615291595459,n01440764_10995,0.08169647966599206,0,0.9570615291595459
185,1732715334.7912107,n01443537,1,0.9994390606880188,n01443537_11018,0.08617291569511219,0,0.9994390606880188
186,1732715334.799211,n01491361,1,0.35500532388687134,n01491361_144,0.09283587069852017,0,0.35500532388687134
187,1732715334.8062105,n01484850,1,0.8181821703910828,n01484850_12452,0.08532703990216302,0,0.8181821703910828
188,1732715334.813211,n01440764,1,0.9714823365211487,n01440764_26257,0.09278190593927246,0,0.9714823365211487
189,1732715334.8212106,n01443537,1,0.9996267557144165,n01443537_16963,0.09284014965933422,0,0.9996267557144165
190,1732715334.829211,n01443537,1,0.9640780687332153,n01443537_23513,0.0885718441259588,0,0.9640780687332153
191,1732715334.8382134,n01494475,1,0.9955125451087952,n01494475_21035,0.0932266908365675,0,0.9955125451087952
192,1732715334.8462114,n01443537,1,0.984941840171814,n01443537_13806,0.09521286210269739,0,0.984941840171814
193,1732715334.8542192,n01484850,1,0.9590126276016235,n01484850_18614,0.08654885458820034,0,0.9590126276016235
194,1732715334.8622198,n01443537,0,0.0,n01443537_7260,0.09389776055762143,0,0.0
195,1732715334.869737,n01484850,1,0.9506316184997559,n01484850_30088,0.08599179450437694,0,0.9506316184997559
196,1732715334.876737,n01491361,1,0.8053643107414246,n01491361_5155,0.09119457919953891,0,0.8053643107414246
197,1732715334.8847368,n01440764,1,0.9980214834213257,n01440764_658,0.09077480204534746,0,0.9980214834213257
198,1732715334.891737,n01440764,1,0.9991880059242249,n01440764_8813,0.086817050605839,0,0.9991880059242249
199,1732715334.8997376,n01491361,1,0.845970869064331,n01491361_3336,0.09040329620534887,0,0.845970869064331
200,1732715334.9087381,n01494475,1,0.9723170399665833,n01494475_16839,0.09466401189716164,0,0.9723170399665833
201,1732715334.916738,n01491361,1,0.9889679551124573,n01491361_13275,0.10185328645461342,0,0.9889679551124573
202,1732715334.9247375,n01440764,1,0.999489426612854,n01440764_12917,0.0839008846402302,0,0.999489426612854
203,1732715334.9327369,n01494475,1,0.8850620985031128,n01494475_1202,0.09222135577748522,0,0.8850620985031128
204,1732715334.940737,n01443537,1,0.8390421867370605,n01443537_22297,0.09318601407143032,0,0.8390421867370605
205,1732715334.948737,n01440764,1,0.9998316764831543,n01440764_1113,0.09153716622891016,0,0.9998316764831543
206,1732715334.956747,n01440764,1,0.827828586101532,n01440764_73,0.08365991628322375,0,0.827828586101532
207,1732715334.9637454,n01494475,1,0.9331442713737488,n01494475_23315,0.08926306136148184,0,0.9331442713737488
208,1732715334.9712648,n01491361,1,0.9261602163314819,ILSVRC2012_val_00008024_n01491361,0.09568612942399296,0,0.9261602163314819
209,1732715334.979262,n01494475,1,0.9874473214149475,n01494475_528,0.08634967553704988,0,0.9874473214149475
210,1732715334.9872649,n01484850,1,0.6772603392601013,n01484850_2995,0.10006681849345316,0,0.0
211,1732715334.9952638,n01484850,1,0.9836797118186951,n01484850_10085,0.08934251372544229,0,0.9836797118186951
212,1732715335.0032637,n01494475,1,0.8637862205505371,n01494475_1904,0.08413363185771568,0,0.8637862205505371
213,1732715335.011264,n01443537,0,0.0,n01443537_1317,0.08517212976299793,0,0.0
214,1732715335.018262,n01440764,1,0.9929285645484924,n01440764_8764,0.09090474990702434,0,0.9929285645484924
215,1732715335.0262635,n01491361,0,0.0,n01491361_11322,0.08669375457450605,0,0.0
216,1732715335.034262,n01440764,1,0.9996507167816162,n01440764_7210,0.0868061849689065,0,0.9996507167816162
217,1732715335.0412636,n01494475,0,0.0,n01494475_12652,0.08653201854697859,0,0.0
218,1732715335.048264,n01443537,0,0.0,n01443537_23292,0.08894933655070043,0,0.8319796919822693
219,1732715335.056271,n01484850,1,0.9424776434898376,n01484850_6674,0.08834577859691507,0,0.9424776434898376
220,1732715335.0632708,n01443537,1,0.9997159838676453,n01443537_4106,0.08672202327084305,0,0.9997159838676453
221,1732715335.070787,n01440764,1,0.9995437264442444,n01440764_11656,0.08463611068991952,0,0.9995437264442444
222,1732715335.078795,n01491361,1,0.569383442401886,n01491361_7390,0.08592851752254789,0,0.569383442401886
223,1732715335.0857952,n01484850,1,0.8160409331321716,n01484850_32242,0.09046480639833575,0,0.8160409331321716
224,1732715335.0943086,n01494475,1,0.9495207071304321,n01494475_9573,0.08352441254964058,0,0.9495207071304321
225,1732715335.101308,n01484850,1,0.9629911184310913,n01484850_2864,0.08781509366575639,0,0.9629911184310913
226,1732715335.1093087,n01494475,1,0.7739946246147156,n01494475_17108,0.09100172132800652,0,0.7739946246147156
227,1732715335.1163082,n01440764,1,0.9999164342880249,n01440764_6391,0.09310723258458009,0,0.9999164342880249
228,1732715335.124308,n01440764,1,0.9983470439910889,n01440764_7671,0.09183702077255249,0,0.9983470439910889
229,1732715335.1323082,n01440764,1,0.999779999256134,n01440764_2255,0.09336601620307819,0,0.999779999256134
230,1732715335.1393082,n01440764,0,0.0,n01440764_19938,0.0913794197773525,0,0.835005521774292
231,1732715335.1473083,n01491361,0,0.0,n01491361_990,0.0939499026280515,0,0.0
232,1732715335.1553175,n01440764,1,0.9830599427223206,n01440764_12293,0.09370171279436136,0,0.9830599427223206
233,1732715335.1633174,n01440764,1,0.9980214834213257,n01440764_658,0.10131519623417712,0,0.9980214834213257
234,1732715335.1708353,n01440764,1,0.9992541670799255,n01440764_7787,0.08675596364042149,0,0.9992541670799255
235,1732715335.1798348,n01484850,0,0.0,n01484850_8611,0.08188417746908398,0,0.0
236,1732715335.187835,n01494475,1,0.8230913281440735,n01494475_5888,0.09740773382000112,0,0.8230913281440735
237,1732715335.1948347,n01440764,0,0.0,n01440764_10095,0.08752013242076762,0,0.8031362295150757
238,1732715335.2038364,n01484850,1,0.8677611351013184,n01484850_29169,0.08834159238871567,0,0.8677611351013184
239,1732715335.2118363,n01491361,1,0.994099497795105,n01491361_485,0.08621104083758205,0,0.994099497795105
240,1732715335.2208352,n01443537,1,0.5031031370162964,n01443537_11057,0.09822312612330131,0,0.5031031370162964
241,1732715335.2288356,n01443537,1,0.997319757938385,n01443537_22644,0.09992724403904835,0,0.997319757938385
242,1732715335.2368355,n01491361,1,0.8718114495277405,n01491361_13578,0.07527429843397385,0,0.8718114495277405
243,1732715335.2448351,n01491361,1,0.9786562919616699,n01491361_14665,0.09001644047463105,0,0.9786562919616699
244,1732715335.2518346,n01440764,1,0.8564029932022095,n01440764_14232,0.0926413764402699,0,0.8564029932022095
245,1732715335.259843,n01494475,1,0.9990273714065552,n01494475_19044,0.08923504927275308,0,0.9990273714065552
246,1732715335.2668426,n01491361,1,0.3774825632572174,n01491361_3737,0.08988873363930838,0,0.3774825632572174
247,1732715335.2753606,n01491361,1,0.8389265537261963,n01491361_5886,0.08087251036519372,0,0.8389265537261963
248,1732715335.2823598,n01491361,1,0.9502474665641785,n01491361_4085,0.09321892687469302,0,0.9502474665641785
249,1732715335.29036,n01443537,1,0.8714102506637573,n01443537_10719,0.0879423815680871,0,0.8714102506637573
250,1732715335.2973602,n01484850,1,0.3943834900856018,n01484850_16532,0.0987897153348625,0,0.0
251,1732715335.3053598,n01491361,1,0.9976819753646851,n01491361_4093,0.08460424316708551,0,0.9976819753646851
252,1732715335.3123605,n01494475,0,0.0,n01494475_21834,0.08090342074405452,0,0.0
253,1732715335.3203602,n01484850,1,0.9727426767349243,n01484850_10160,0.09007058448428082,0,0.9727426767349243
254,1732715335.3283587,n01494475,0,0.0,n01494475_12092,0.08176899937280772,0,0.0
255,1732715335.3353577,n01443537,1,0.9996688365936279,n01443537_13038,0.09153664838246163,0,0.9996688365936279
256,1732715335.3433592,n01440764,1,0.9970834851264954,ILSVRC2012_val_00040833_n01440764,0.08468697465927809,0,0.9970834851264954
257,1732715335.3503573,n01491361,0,0.0,n01491361_3745,0.08201411599591217,0,0.0
258,1732715335.3583632,n01440764,1,0.9996612071990967,n01440764_8771,0.09921378382563525,0,0.9996612071990967
