,time_stamp,label,accuracy,confidence,file_name,reponse_time
59,1731876673.3814716,n01494475,1,0.9008914232254028,n01494475_5365,1.3684478679349545
60,1731876673.3886256,n01484850,1,0.72931307554245,n01484850_18470,1.3821111903009384
61,1731876673.3955417,n01484850,1,0.34468984603881836,n01484850_10984,1.3789328683838769
62,1731876673.4023244,n01440764,0,0.0,ILSVRC2012_val_00037383_n01440764,1.3702424293958517
63,1731876673.4087687,n01484850,1,0.8439888954162598,n01484850_18142,1.3745447084173144
64,1731876673.4156456,n01443537,1,0.9181718230247498,n01443537_5697,1.3679965512463765
65,1731876673.4227622,n01491361,1,0.8848939538002014,n01491361_4753,1.3714530865339838
66,1731876673.4298213,n01494475,1,0.9158428907394409,n01494475_16157,1.3687794489098963
67,1731876673.436896,n01494475,1,0.891113817691803,n01494475_690,1.3728215902011867
68,1731876673.4434412,n01494475,1,0.8922441005706787,n01494475_5066,1.3731115280012816
69,1731876673.4504294,n01491361,1,0.8972699046134949,n01491361_7483,1.3675230657060176
70,1731876673.4574401,n01494475,1,0.9482846856117249,n01494475_3805,1.370447982154646
71,1731876673.464452,n01494475,1,0.8744765520095825,n01494475_6875,1.3624342615189164
72,1731876673.471478,n01491361,1,0.9046036005020142,n01491361_2997,1.3732863935363087
73,1731876673.478466,n01491361,1,0.8588451147079468,n01491361_4795,1.3763310431037639
74,1731876673.48553,n01440764,1,0.9342325925827026,n01440764_3712,1.3745588585901312
75,1731876673.4925349,n01494475,1,0.882513165473938,n01494475_20669,1.3777784072881603
76,1731876673.4993215,n01491361,1,0.7466582655906677,ILSVRC2012_val_00015631_n01491361,1.3777255503741046
77,1731876673.5056202,n01484850,1,0.8508719801902771,ILSVRC2012_val_00037050_n01484850,1.3713378278516162
78,1731876673.5121017,n01494475,1,0.8649312853813171,n01494475_15487,1.366235544408747
79,1731876673.519047,n01443537,1,0.8979580998420715,n01443537_9204,1.3740353064589002
80,1731876673.5261545,n01440764,1,0.9348304867744446,n01440764_10120,1.365519933734287
81,1731876673.5331242,n01440764,1,0.9223407506942749,n01440764_5633,1.3742926962160777
82,1731876673.5402393,n01484850,1,0.9009066224098206,n01484850_17961,1.3777948361507946
83,1731876673.5470982,n01484850,1,0.9040554761886597,n01484850_14420,1.3694027699123041
84,1731876673.5538893,n01491361,1,0.8972699046134949,n01491361_7483,1.3724514284776907
85,1731876673.5609088,n01443537,1,0.8765332102775574,n01443537_17565,1.3341720974178675
86,1731876673.5677645,n01494475,1,0.901362955570221,n01494475_6331,1.3721027864393203
87,1731876673.574758,n01491361,1,0.8403816223144531,n01491361_6446,1.3763369364372917
88,1731876673.5817733,n01484850,1,0.8828128576278687,n01484850_5814,1.366381563524635
89,1731876673.5888052,n01484850,1,0.908173680305481,n01484850_762,1.370371096767479
90,1731876673.5953028,n01440764,1,0.9321610927581787,ILSVRC2012_val_00009379_n01440764,1.3815394019564777
91,1731876673.601704,n01443537,1,0.914140522480011,n01443537_23656,1.3712743197788615
92,1731876673.608523,n01494475,1,0.6484511494636536,n01494475_7179,1.383133520123081
93,1731876673.6155307,n01440764,1,0.9027212858200073,n01440764_13702,1.3717869996033965
94,1731876673.6223,n01443537,1,0.8907454609870911,n01443537_14541,1.364074090943073
95,1731876673.6291325,n01443537,1,0.841763436794281,n01443537_2449,1.3714960094808875
96,1731876673.6362412,n01440764,1,0.892135739326477,n01440764_11507,1.3721065886314399
97,1731876673.6431427,n01491361,1,0.8766833543777466,n01491361_10500,1.3691120252040223
98,1731876673.6500194,n01494475,1,0.8913533091545105,n01494475_1961,1.3694840736209224
99,1731876673.6571584,n01484850,1,0.8542464375495911,n01484850_4427,1.3895834798331335
100,1731876673.7726681,n01440764,1,0.9356785416603088,n01440764_6572,1.3696124178217444
101,1731876673.7812905,n01484850,1,0.5661175847053528,n01484850_28116,1.3765074142394789
102,1731876673.7883837,n01494475,1,0.9031152129173279,n01494475_670,1.3685560503304586
103,1731876673.795043,n01443537,1,0.9171295762062073,n01443537_15450,1.369907343802235
104,1731876673.801957,n01440764,1,0.9123755693435669,n01440764_1770,1.3594556527831505
105,1731876673.809025,n01494475,1,0.8648016452789307,n01494475_9283,1.3712037494112992
106,1731876673.816145,n01484850,1,0.8577832579612732,n01484850_15960,1.371584225790305
107,1731876673.8230042,n01440764,1,0.8824087977409363,n01440764_25478,1.3701768695514724
108,1731876673.8299558,n01440764,1,0.9166346788406372,n01440764_12063,1.3650210755402816
109,1731876673.8369277,n01443537,1,0.8798660635948181,n01443537_23319,1.3690440259173027
110,1731876673.8438911,n01484850,1,0.8378828167915344,n01484850_16513,1.3818401787397616
111,1731876673.8508842,n01491361,1,0.8990697860717773,n01491361_11835,1.3817132222059236
112,1731876673.8578637,n01494475,1,0.8463540077209473,n01494475_17216,1.3707053586892683
113,1731876673.864819,n01443537,1,0.8984368443489075,n01443537_15344,1.370825575758751
114,1731876673.871777,n01491361,1,0.9023730754852295,n01491361_7250,1.3759929009938876
115,1731876673.8788183,n01443537,1,0.9287956357002258,n01443537_2782,1.3778223857003637
116,1731876673.8859043,n01443537,1,0.905631959438324,n01443537_19245,1.3675050044274975
117,1731876673.8929029,n01440764,1,0.9243384599685669,n01440764_31535,1.3697774068264792
118,1731876673.8997664,n01443537,1,0.9046048521995544,n01443537_755,1.3730128363770293
119,1731876673.9062884,n01443537,1,0.8983507752418518,n01443537_20680,1.3667108196572473
120,1731876673.913175,n01491361,1,0.8065812587738037,n01491361_144,1.3739085726957097
121,1731876673.919765,n01440764,1,0.9123755693435669,n01440764_1770,1.3668139916024271
122,1731876673.9268358,n01491361,0,0.0,n01491361_1167,1.3715537178978956
123,1731876673.9338179,n01484850,1,0.917798638343811,n01484850_15985,1.3704567995749317
124,1731876673.9408119,n01484850,1,0.4864201843738556,n01484850_3307,1.3838131988929852
125,1731876673.9478514,n01484850,1,0.9388828277587891,n01484850_17040,1.3798350331019775
126,1731876673.9547582,n01484850,1,0.9287073016166687,n01484850_8224,1.3669645233452254
127,1731876673.9617565,n01491361,1,0.8830112814903259,n01491361_10784,1.37301684703976
128,1731876673.9685795,n01443537,1,0.8435500860214233,n01443537_19889,1.3785600696517093
129,1731876673.9755373,n01491361,1,0.9059406518936157,n01491361_8112,1.3773326110181343
130,1731876673.982634,n01443537,1,0.8873124718666077,n01443537_20228,1.379122953009165
131,1731876673.989615,n01491361,1,0.9383927583694458,n01491361_4377,1.3642834997169255
132,1731876673.9967015,n01494475,1,0.9139800667762756,n01494475_25210,1.2956031472654135
133,1731876674.0048614,n01491361,1,0.9149486422538757,n01491361_5447,1.372002362825198
134,1731876674.0129054,n01484850,1,0.8989788293838501,n01484850_14377,1.3663412911392443
135,1731876674.019891,n01494475,1,0.8964365124702454,n01494475_7206,1.3764136964336267
136,1731876674.0270588,n01440764,1,0.9326138496398926,n01440764_14435,1.3744273900654167
137,1731876674.0339806,n01440764,0,0.0,ILSVRC2012_val_00003014_n01440764,1.375143798335848
138,1731876674.0405028,n01491361,1,0.8876520991325378,n01491361_661,1.375367627632925
139,1731876674.0471165,n01491361,1,0.44002044200897217,n01491361_6734,1.3725390107280577
140,1731876674.0541646,n01494475,1,0.8866199851036072,n01494475_135,1.3718578482655017
141,1731876674.0606198,n01484850,1,0.9385563135147095,n01484850_7153,1.369406937682237
142,1731876674.0676405,n01440764,1,0.9225682020187378,n01440764_9753,1.3653695715404432
143,1731876674.0747113,n01491361,0,0.0,n01491361_5292,1.377025386448791
144,1731876674.0816383,n01491361,1,0.892171323299408,n01491361_5860,1.3642255355473953
145,1731876674.0886996,n01494475,1,0.9146922826766968,n01494475_23340,1.3698605979796128
146,1731876674.0956507,n01484850,1,0.8948256969451904,n01484850_10085,1.3671747461232595
147,1731876674.1026127,n01494475,1,0.9113581776618958,n01494475_17351,1.3723020915977027
148,1731876674.1095543,n01484850,1,0.9296295642852783,ILSVRC2012_val_00015220_n01484850,1.3635786551804263
149,1731876674.1160114,n01484850,1,0.9003764986991882,n01484850_9549,1.369757504007286
150,1731876674.1230733,n01440764,1,0.9449977278709412,ILSVRC2012_val_00013716_n01440764,1.381343960940443
151,1731876674.1294556,n01443537,1,0.9221190214157104,n01443537_1895,1.364681776638415
152,1731876674.1365669,n01484850,1,0.9103307723999023,n01484850_16771,1.3731042314436168
153,1731876674.1435301,n01484850,1,0.899786114692688,n01484850_9684,1.3758656116810357
154,1731876674.1505952,n01491361,0,0.0,n01491361_6688,1.369210810617765
155,1731876674.156905,n01484850,1,0.9066492319107056,n01484850_28775,1.3761996360764563
156,1731876674.163829,n01440764,1,0.9029459357261658,n01440764_2159,1.3765808865213212
157,1731876674.1708617,n01494475,1,0.8886216282844543,n01494475_1677,1.3748321576419682
158,1731876674.1778767,n01494475,1,0.9137369990348816,n01494475_1456,1.3843783978753972
159,1731876674.1849177,n01491361,1,0.842281699180603,n01491361_9002,1.3730421881742731
160,1731876674.1919286,n01491361,1,0.7487812042236328,n01491361_12467,1.37448226778399
161,1731876674.198677,n01440764,1,0.9520783424377441,n01440764_29712,1.3808010905732993
162,1731876674.2055142,n01484850,1,0.9104491472244263,n01484850_9053,1.3734966993733617
163,1731876674.2125409,n01491361,1,0.8702637553215027,n01491361_8697,1.3664094961873186
164,1731876674.219627,n01491361,1,0.9113486409187317,n01491361_6956,1.3711387661350127
165,1731876674.2266674,n01494475,1,0.9338821172714233,n01494475_15901,1.363360584985875
166,1731876674.2335348,n01491361,0,0.0,n01491361_7726,1.3721440628628523
167,1731876674.2406416,n01494475,1,0.9043603539466858,n01494475_16178,1.3683776735645696
168,1731876674.2475414,n01494475,1,0.8726716041564941,n01494475_6782,1.3801707531158625
169,1731876674.254662,n01443537,1,0.9144777059555054,n01443537_1088,1.3694211282705984
170,1731876674.2617986,n01491361,1,0.7466582655906677,ILSVRC2012_val_00015631_n01491361,1.3723577900313313
171,1731876674.2681515,n01484850,1,0.7855647802352905,n01484850_15045,1.3864809964125964
172,1731876674.2750487,n01494475,1,0.9232077598571777,n01494475_20407,1.3667910831329195
173,1731876674.2819054,n01494475,1,0.8595406413078308,n01494475_6270,1.3749503488099704
174,1731876674.2889698,n01443537,1,0.8952581286430359,n01443537_9871,1.3724112970808584
175,1731876674.2959876,n01440764,1,0.8643599152565002,n01440764_11609,1.3611404368912428
176,1731876674.3028734,n01440764,1,0.9204296469688416,n01440764_1155,1.3685112512094637
177,1731876674.309889,n01443537,1,0.9347237348556519,n01443537_20349,1.3707791868094579
178,1731876674.3168268,n01494475,1,0.8808748126029968,n01494475_3981,1.3701660225415648
179,1731876674.3239112,n01494475,1,0.9309672713279724,n01494475_2621,1.37312168499483
180,1731876674.3308933,n01484850,1,0.9060186147689819,n01484850_23974,1.3664799983356604
181,1731876674.3379493,n01484850,1,0.9172678589820862,n01484850_16730,1.3769256360485262
182,1731876674.3449209,n01443537,1,0.9139323830604553,n01443537_3712,1.3694503256903385
183,1731876674.3520303,n01440764,1,0.9107607007026672,n01440764_3509,1.3673084910374642
184,1731876674.3591783,n01484850,1,0.853717029094696,n01484850_27808,1.3677041284013196
185,1731876674.3660774,n01484850,1,0.8990289568901062,n01484850_28586,1.3672037505841057
186,1731876674.372954,n01484850,1,0.9027476906776428,n01484850_22130,1.3698206995828557
187,1731876674.3798764,n01491361,1,0.8730080127716064,n01491361_6279,1.3619635891778454
188,1731876674.3869212,n01440764,1,0.9138116240501404,n01440764_5209,1.362953530969792
189,1731876674.3939958,n01494475,1,0.904748260974884,n01494475_20005,1.3684135291457145
190,1731876674.4010208,n01494475,0,0.0,n01494475_5070,1.3863320759285052
191,1731876674.40801,n01484850,1,0.8978182673454285,n01484850_1500,1.3794767816725213
192,1731876674.4150603,n01440764,1,0.9213900566101074,ILSVRC2012_val_00017699_n01440764,1.3784478546503602
193,1731876674.4215562,n01443537,1,0.9021638035774231,n01443537_1853,1.3689132195160167
194,1731876674.4286509,n01484850,1,0.9497570991516113,n01484850_17995,1.3617582852394938
195,1731876674.4355652,n01484850,1,0.8834093809127808,n01484850_10139,1.3560412187125657
196,1731876674.4425137,n01494475,1,0.8520817160606384,n01494475_26604,1.3646356879717467
197,1731876674.4494355,n01484850,1,0.9035020470619202,n01484850_5577,1.3779192016278374
198,1731876674.4565895,n01484850,1,0.8975160121917725,n01484850_16192,1.3726506604269626
199,1731876674.4634876,n01491361,1,0.9252706170082092,n01491361_5208,1.375877943920471
200,1731876674.5793257,n01443537,1,0.8856245875358582,n01443537_6428,1.3647286028592793
201,1731876674.5879874,n01491361,1,0.8976342082023621,n01491361_6615,1.3763245148642296
202,1731876674.595346,n01494475,0,0.0,n01494475_10855,1.3934009102256009
203,1731876674.6021323,n01494475,1,0.8970515727996826,n01494475_5322,1.3755663862798058
204,1731876674.6092398,n01494475,1,0.8874471783638,n01494475_13210,1.3702624705622908
205,1731876674.6161857,n01494475,1,0.890280544757843,n01494475_21246,1.3809648099669307
206,1731876674.6231945,n01491361,1,0.9048295617103577,n01491361_6819,1.374620301652293
207,1731876674.6303198,n01491361,1,0.867188036441803,n01491361_25,1.3826226882179264
208,1731876674.6368408,n01494475,1,0.9060007333755493,n01494475_15320,1.3697596979189715
209,1731876674.6438565,n01484850,1,0.9269264340400696,n01484850_7378,1.3675995970273553
210,1731876674.651058,n01494475,1,0.8937570452690125,n01494475_12529,1.3706466331450742
211,1731876674.658073,n01491361,1,0.8923355937004089,n01491361_8188,1.370878502118577
212,1731876674.665213,n01491361,1,0.8334636092185974,n01491361_5382,1.3652308483606834
213,1731876674.672296,n01440764,1,0.9138690829277039,n01440764_8466,1.365578417467637
214,1731876674.6793866,n01494475,1,0.9136458039283752,n01494475_111,1.365957437057187
215,1731876674.685931,n01440764,1,0.92912358045578,n01440764_7055,1.3768656340775682
216,1731876674.693067,n01440764,1,0.9202463030815125,n01440764_21790,1.3719937849593018
217,1731876674.7000277,n01494475,1,0.8705424666404724,n01494475_6893,1.3690101217749535
218,1731876674.7071671,n01440764,1,0.9279186129570007,n01440764_5861,1.3794537165799658
219,1731876674.7142584,n01494475,1,0.8465800285339355,n01494475_14449,1.3683574274888113
220,1731876674.7211971,n01440764,1,0.9043537378311157,n01440764_13575,1.3712672325579642
221,1731876674.728203,n01443537,1,0.8780561089515686,n01443537_18604,1.3665620073599734
222,1731876674.7351782,n01491361,1,0.8821758031845093,n01491361_9650,1.3719914368236816
223,1731876674.7423284,n01494475,1,0.7217128276824951,n01494475_2870,1.3738666591025728
224,1731876674.7494717,n01443537,1,0.8826411962509155,n01443537_24216,1.3698072140675412
225,1731876674.7563958,n01491361,1,0.8936028480529785,n01491361_7778,1.376722886795781
226,1731876674.7635708,n01491361,1,0.8681924939155579,n01491361_6049,1.3693998503646503
227,1731876674.7707577,n01491361,1,0.7728974223136902,n01491361_276,1.37267117830717
228,1731876674.7774024,n01494475,1,0.8753852844238281,n01494475_13860,1.3778864173060899
229,1731876674.7843227,n01440764,1,0.9241273403167725,n01440764_97,1.3737150425584401
230,1731876674.7907658,n01440764,1,0.9168633222579956,n01440764_6812,1.36397801787205
231,1731876674.7979026,n01491361,1,0.9041197299957275,n01491361_9871,1.3722070105599442
232,1731876674.8050153,n01443537,1,0.8688895106315613,ILSVRC2012_val_00000262_n01443537,1.3796561380720576
233,1731876674.8116455,n01443537,1,0.8995534777641296,n01443537_4521,1.3780108589637792
234,1731876674.8187447,n01484850,0,0.0,n01484850_3343,1.376647088285737
235,1731876674.8257575,n01491361,1,0.8845258355140686,n01491361_5154,1.367005880548005
236,1731876674.8328333,n01443537,1,0.9233031272888184,n01443537_163,1.3691179539981793
237,1731876674.8395085,n01440764,1,0.8964729905128479,n01440764_8613,1.3621347094506464
238,1731876674.846599,n01494475,1,0.8644515872001648,n01494475_15423,1.3736391567072512
239,1731876674.8535285,n01443537,1,0.8340084552764893,n01443537_13733,1.3688781057460138
240,1731876674.8604965,n01443537,1,0.8956032395362854,n01443537_4188,1.3762735611490453
241,1731876674.8676305,n01440764,1,0.9011166095733643,n01440764_7571,1.3755082918771386
242,1731876674.8746927,n01494475,1,0.7531774044036865,ILSVRC2012_val_00048576_n01494475,1.371691433322956
243,1731876674.881331,n01440764,1,0.9394635558128357,n01440764_10150,1.3762959605967333
244,1731876674.8883173,n01494475,1,0.8925468921661377,n01494475_7006,1.3717849473662898
245,1731876674.8953938,n01494475,1,0.8971080780029297,n01494475_528,1.3673585075473462
246,1731876674.9019568,n01484850,1,0.4698812663555145,n01484850_17351,1.3751018219560656
247,1731876674.9088361,n01484850,1,0.9243666529655457,n01484850_11174,1.370686327605993
248,1731876674.915842,n01440764,1,0.9210976958274841,n01440764_5068,1.3729366434617334
249,1731876674.9229825,n01494475,1,0.8413264155387878,n01494475_13655,1.3761139108915366
250,1731876674.9298964,n01491361,1,0.906193733215332,n01491361_3467,1.3823604583541893
251,1731876674.936947,n01440764,1,0.9223440289497375,n01440764_7859,1.3811155579925887
252,1731876674.9440744,n01491361,1,0.9053276181221008,n01491361_9450,1.3712936565521947
253,1731876674.9512432,n01491361,0,0.0,n01491361_5409,1.370052844342856
254,1731876674.9582992,n01440764,1,0.93241947889328,n01440764_8246,1.381780258141129
255,1731876674.965473,n01494475,1,0.9106111526489258,ILSVRC2012_val_00027283_n01494475,1.3703085700248387
256,1731876674.9720297,n01494475,1,0.9042797684669495,n01494475_6377,1.371621372573157
257,1731876674.9791036,n01491361,1,0.3078600764274597,n01491361_1000,1.3702313244809265
258,1731876674.986182,n01484850,0,0.0,n01484850_4125,1.3700274034199997
259,1731876674.9931667,n01491361,1,0.8276957869529724,n01491361_820,1.380273118826626
260,1731876674.9998784,n01484850,1,0.8969217538833618,n01484850_1206,1.3713443645476815
261,1731876675.007633,n01440764,1,0.9231505393981934,n01440764_2729,1.366485573580723
262,1731876675.0149949,n01494475,1,0.8815197348594666,n01494475_4036,1.3672906068328214
263,1731876675.0221488,n01491361,1,0.8689993619918823,n01491361_4701,1.3695086145257824
264,1731876675.0293207,n01491361,1,0.8633161187171936,n01491361_2437,1.3807073337480544
265,1731876675.0364273,n01484850,0,0.0,n01484850_2667,1.3835140395106487
266,1731876675.043579,n01440764,1,0.9297926425933838,n01440764_188,1.3659452352192423
267,1731876675.0503693,n01484850,1,0.9168264269828796,n01484850_27710,1.389299205396628
268,1731876675.057449,n01484850,1,0.9144229292869568,n01484850_21643,1.3877842196625259
269,1731876675.0645735,n01440764,1,0.9295737147331238,n01440764_12732,1.3718595539587861
270,1731876675.0717268,n01491361,0,0.0,n01491361_3707,1.3804165223046485
271,1731876675.0788102,n01494475,1,0.9417628049850464,n01494475_7992,1.3836154964977532
272,1731876675.0860264,n01443537,1,0.9255630970001221,n01443537_14276,1.3733903231747668
273,1731876675.093078,n01491361,1,0.8968040943145752,n01491361_2433,1.3739804292064344
274,1731876675.1003783,n01484850,1,0.900571346282959,n01484850_7950,1.3746767365873216
275,1731876675.1076422,n01484850,1,0.923748791217804,n01484850_7510,1.369521180150178
276,1731876675.1148353,n01443537,1,0.919998824596405,n01443537_2355,1.3802926681140026
277,1731876675.1220236,n01440764,1,0.9181183576583862,n01440764_12157,1.3708338908859914
278,1731876675.1289911,n01484850,1,0.8384160399436951,n01484850_6349,1.369580905737872
279,1731876675.13631,n01494475,1,0.9263095259666443,n01494475_1971,1.3627300786911878
280,1731876675.1436021,n01491361,1,0.5973812937736511,n01491361_5759,1.3771757624535101
281,1731876675.1508424,n01443537,1,0.925405740737915,n01443537_18294,1.3752647369992637
282,1731876675.1579258,n01484850,0,0.0,n01484850_32144,1.378592215864496
283,1731876675.164839,n01491361,1,0.8960350751876831,n01491361_5181,1.3694941652509751
284,1731876675.1719992,n01494475,1,0.8648742437362671,n01494475_5409,1.3669556536065495
285,1731876675.1792421,n01491361,1,0.5703198313713074,n01491361_7453,1.3726012524219118
286,1731876675.186409,n01484850,1,0.8796364068984985,n01484850_24800,1.372668099040461
287,1731876675.1934779,n01443537,1,0.9075160026550293,n01443537_20320,1.3707471671458502
288,1731876675.200565,n01494475,1,0.8867959976196289,n01494475_14279,1.3703328870996456
289,1731876675.2076035,n01484850,1,0.8916541337966919,n01484850_4118,1.3784544896667539
290,1731876675.2148216,n01484850,1,0.8903883099555969,n01484850_5581,1.3772434783654277
291,1731876675.222012,n01494475,1,0.8792279362678528,n01494475_14430,1.367831935100052
292,1731876675.2290049,n01494475,1,0.8846603035926819,n01494475_3306,1.367969385083707
293,1731876675.236228,n01443537,1,0.8945468068122864,n01443537_4060,1.3693486447730512
294,1731876675.243553,n01443537,1,0.8922327160835266,n01443537_2817,1.374847896654551
295,1731876675.2507296,n01484850,1,0.8828128576278687,n01484850_5814,1.379339462822073
296,1731876675.2579622,n01491361,1,0.8832897543907166,n01491361_7058,1.3764399772187201
297,1731876675.2652786,n01443537,1,0.8931159973144531,n01443537_1066,1.3668945534382702
298,1731876675.2723787,n01491361,1,0.8536366820335388,n01491361_5707,1.3766552748755891
299,1731876675.279516,n01484850,1,0.8993642926216125,n01484850_266,1.379460224791093
300,1731876675.3946295,n01440764,1,0.9295362234115601,n01440764_14025,1.377710775665395
301,1731876675.4032297,n01440764,1,0.9113014340400696,n01440764_8688,1.379456369354787
302,1731876675.4106498,n01484850,0,0.0,n01484850_2667,1.3762249167549956
303,1731876675.417789,n01443537,1,0.8923917412757874,n01443537_2514,1.372604605587276
304,1731876675.4250402,n01443537,1,0.8820524215698242,n01443537_17614,1.3664664986195454
305,1731876675.4321058,n01484850,1,0.8988823294639587,n01484850_14810,1.3750118637252857
306,1731876675.4392512,n01440764,1,0.9225538969039917,n01440764_7304,1.3784978676972142
307,1731876675.446589,n01491361,1,0.9162176847457886,n01491361_1341,1.3704267520783286
308,1731876675.4538136,n01443537,1,0.901515007019043,n01443537_71,1.369839618309077
309,1731876675.4605114,n01491361,1,0.8923355937004089,n01491361_8188,1.3745005365472673
310,1731876675.4677207,n01494475,1,0.9378364086151123,n01494475_21157,1.3770107897619304
311,1731876675.4747624,n01484850,1,0.9263250827789307,n01484850_13838,1.373166768803297
312,1731876675.4817524,n01491361,1,0.9115438461303711,n01491361_2293,1.3916851859595418
313,1731876675.48899,n01494475,1,0.8980255126953125,n01494475_26750,1.3730383836558433
314,1731876675.4960427,n01484850,1,0.8315774202346802,n01484850_15209,1.3727846507031811
315,1731876675.5031128,n01494475,1,0.8549214601516724,n01494475_7121,1.374193042260581
316,1731876675.5103483,n01484850,1,0.8158780932426453,n01484850_8115,1.378246856584217
317,1731876675.5175467,n01443537,1,0.8701144456863403,n01443537_20299,1.3876967440109353
318,1731876675.5245957,n01491361,1,0.8443301320075989,n01491361_4132,1.3815886722167818
