,label,accuracy,confidence,response_time,contribution
510627,n01443537,1,0.9272860288619995,0.3166617736567069,0.9272860288619995
510628,n01491361,1,0.8678017258644104,0.3192259656388964,0.8678017258644104
510629,n01440764,1,0.9383598566055298,0.3465342624544205,0.9383598566055298
510630,n01440764,1,0.9469541907310486,0.33348112730828433,0.9469541907310486
510631,n01491361,1,0.8126646876335144,0.3902386755022704,0.8126646876335144
510632,n01440764,1,0.9246556162834167,0.34474311010986636,0.9246556162834167
510633,n01440764,1,0.9253812432289124,0.2963528841897184,0.9253812432289124
510634,n01491361,0,0.0,0.3348820861640077,0.7196925282478333
510635,n01491361,1,0.862031877040863,0.3289482839669877,0.862031877040863
510636,n01491361,1,0.8767296671867371,0.34639675144981547,0.8767296671867371
510637,n01496331,1,0.8940051794052124,0.33163085215507,0.8940051794052124
510638,n01491361,1,0.9084445834159851,0.358300556575224,0.9084445834159851
510639,n01440764,1,0.9315552115440369,0.3244313807906523,0.9315552115440369
510640,n01491361,1,0.8928110599517822,0.3722505904081911,0.8928110599517822
510641,n01440764,1,0.9186774492263794,0.3536579995631129,0.9186774492263794
510642,n01440764,1,0.9338170289993286,0.33643898994197396,0.9338170289993286
510643,n01491361,1,0.8603683710098267,0.320583957905454,0.8603683710098267
510644,n01491361,0,0.0,0.31751219409844844,0.6955440044403076
510645,n01440764,1,0.9242421984672546,0.3217652114366147,0.9242421984672546
510646,n01496331,1,0.918595552444458,0.3282438122852783,0.918595552444458
510647,n01496331,1,0.8592199087142944,0.37907979198244934,0.8592199087142944
510648,n01484850,1,0.399085134267807,0.3615267339147565,0.399085134267807
510649,n01443537,1,0.9205502271652222,0.3552369744280044,0.9205502271652222
510650,n01440764,1,0.9204700589179993,0.3219678624135253,0.9204700589179993
510651,n01491361,1,0.5434863567352295,0.31959106882430705,0.5434863567352295
510652,n01484850,1,0.3014149069786072,0.3380437888896176,0.49375033378601074
510653,n01440764,1,0.923329770565033,0.3831599485090503,0.923329770565033
510654,n01491361,1,0.8719544410705566,0.3417216018174564,0.8719544410705566
510655,n01440764,1,0.9287151098251343,0.2966001816251151,0.9287151098251343
510656,n01484850,1,0.8647626638412476,0.3002387609496191,0.8647626638412476
510657,n01440764,1,0.9033442139625549,0.3602518373125668,0.9033442139625549
510658,n01491361,1,0.9339661002159119,0.3109103805734033,0.9339661002159119
510659,n01440764,1,0.9197097420692444,0.3206888891577969,0.9197097420692444
510660,n01496331,1,0.9119835495948792,0.36814873683106053,0.9119835495948792
510661,n01496331,1,0.9339040517807007,0.32863133961613533,0.9339040517807007
510662,n01491361,1,0.8809273838996887,0.3494892455322079,0.8809273838996887
510663,n01496331,1,0.8517095446586609,0.32136898825942056,0.8517095446586609
510664,n01496331,1,0.7753614783287048,0.35600231432045004,0.7753614783287048
510665,n01440764,1,0.9280608296394348,0.3502631800415087,0.9280608296394348
510666,n01440764,1,0.9202123284339905,0.3582022410145238,0.9202123284339905
510667,n01496331,1,0.7501324415206909,0.3209296024889176,0.7501324415206909
510668,n01496331,1,0.9191522598266602,0.3212990887049156,0.9191522598266602
510669,n01484850,1,0.8770454525947571,0.3465620089239246,0.8770454525947571
510670,n01484850,1,0.9156734347343445,0.32295143582225694,0.9156734347343445
510671,n01484850,1,0.9004136323928833,0.3521836963327157,0.9004136323928833
510672,n01491361,1,0.89858478307724,0.3448351975162634,0.89858478307724
510673,n01484850,1,0.8830233812332153,0.33038519643989545,0.8830233812332153
510674,n01484850,1,0.9089037179946899,0.3463972116836133,0.9089037179946899
510675,n01484850,1,0.8596509695053101,0.3385805123213809,0.8596509695053101
510676,n01440764,1,0.9402274489402771,0.3115765143782038,0.9402274489402771
510677,n01491361,1,0.8464605212211609,0.3558955634042442,0.8464605212211609
510678,n01484850,1,0.9160818457603455,0.32077495149249063,0.9160818457603455
510679,n01491361,0,0.0,0.33474449191561767,0.602239191532135
510680,n01491361,1,0.8269603252410889,0.35368980876789047,0.8269603252410889
510681,n01496331,1,0.6231949925422668,0.30082138536642444,0.6231949925422668
510682,n01484850,1,0.9295750260353088,0.33457123341257783,0.9295750260353088
510683,n01491361,0,0.0,0.34393292425551736,0.5728563070297241
510684,n01496331,1,0.6660083532333374,0.34515285061949036,0.6660083532333374
510685,n01491361,1,0.893855631351471,0.3307636355889816,0.893855631351471
510686,n01484850,1,0.9240070581436157,0.35935612833914066,0.9240070581436157
510687,n01484850,0,0.0,0.30146362706235386,0.5461717844009399
510688,n01440764,1,0.9328398704528809,0.36403353726938487,0.9328398704528809
510689,n01491361,1,0.8401375412940979,0.34158922138870973,0.8401375412940979
510690,n01440764,1,0.9357390999794006,0.34318279934417156,0.9357390999794006
510691,n01443537,1,0.9189234972000122,0.3442386049286569,0.9189234972000122
510692,n01484850,1,0.8827522397041321,0.33288385145214106,0.8827522397041321
510693,n01491361,1,0.5956659317016602,0.3209598807987123,0.5956659317016602
510694,n01491361,1,0.9190605282783508,0.3596363234980044,0.9190605282783508
510695,n01440764,1,0.9164815545082092,0.37089272892345415,0.9164815545082092
510696,n01491361,1,0.8707249164581299,0.35387857798823946,0.8707249164581299
510697,n01491361,1,0.4631238281726837,0.33143058023073796,0.4631238281726837
510698,n01491361,1,0.8670000433921814,0.35729216442563605,0.8670000433921814
510699,n01440764,1,0.924635112285614,0.332871573420118,0.924635112285614
