label,accuracy,confidence,response_time,contribution
n01491361,1,0.8441269993782043,1.339928110618859,0.8441269993782043
n01443537,1,0.4736330509185791,1.3715723204730272,0.4736330509185791
n01440764,1,0.9500190019607544,1.3471652010058932,0.9500190019607544
n01491361,1,0.9959536790847778,1.35325182280594,0.9959536790847778
n01494475,1,0.9954040050506592,1.352775297756962,0.9954040050506592
n01491361,0,0.0,1.3786224918043495,0.0
n01484850,1,0.9793094396591187,1.3753918858729763,0.9793094396591187
n01484850,1,0.8391530513763428,1.3597600922783077,0.8391530513763428
n01443537,1,0.9999611377716064,1.3643679128912911,0.9999611377716064
n01491361,1,0.3240263760089874,1.380175940470789,0.3240263760089874
n01484850,0,0.0,1.3630771146143532,0.0
n01440764,1,0.8513901233673096,1.3727027133449674,0.8513901233673096
n01491361,0,0.0,1.3850756457341813,0.0
n01494475,0,0.0,1.37075617862906,0.0
n01440764,0,0.0,1.3477583882784006,0.0
n01440764,1,0.9992703795433044,1.4017111482309241,0.9992703795433044
n01440764,1,0.9999760389328003,1.3587775351490599,0.9999760389328003
n01440764,1,0.9972475171089172,1.3552105390863551,0.9972475171089172
n01491361,0,0.0,1.3516689337195886,0.0
n01491361,0,0.0,1.3623292578555113,0.0
n01494475,1,0.920695424079895,1.3577288575063207,0.920695424079895
n01440764,1,0.9999791383743286,1.385075688799212,0.9999791383743286
n01440764,1,0.9765439033508301,1.381652380763392,0.9765439033508301
n01484850,1,0.8644565939903259,1.36815521202933,0.8644565939903259
n01443537,1,0.8360501527786255,1.304874331757183,0.8360501527786255
n01484850,1,0.9495680928230286,1.374265506272561,0.9495680928230286
n01484850,1,0.6300432085990906,1.3479549478396728,0.6300432085990906
n01484850,0,0.0,1.358750976711078,0.0
n01494475,1,0.5747898817062378,1.3530421793040153,0.5747898817062378
n01440764,1,0.9989827275276184,1.3754901763064982,0.9989827275276184
n01491361,0,0.0,1.3676602711581693,0.8848183751106262
n01494475,1,0.9856418967247009,1.3661757989114554,0.9856418967247009
n01440764,1,0.9992438554763794,1.3518026015579603,0.9992438554763794
n01443537,1,0.9997139573097229,1.3643126635620157,0.9997139573097229
n01440764,0,0.0,1.3733427218207754,0.0
n01484850,0,0.0,1.3376734060424889,0.0
n01494475,1,0.8009669184684753,1.3477123178421542,0.8009669184684753
n01484850,1,0.8840508460998535,1.3906654023195488,0.8840508460998535
n01494475,1,0.7386975884437561,1.3618785131398354,0.7386975884437561
n01484850,1,0.7567017078399658,1.3584382733500369,0.7567017078399658
n01443537,1,0.9973902106285095,1.3507445441810928,0.9973902106285095
n01440764,1,0.9676550030708313,1.3678713150786515,0.9676550030708313
n01443537,0,0.0,1.369400481532792,0.0
n01484850,1,0.4083752930164337,1.3921418743445388,0.4083752930164337
n01484850,1,0.842353343963623,1.3876995869312776,0.842353343963623
n01443537,1,0.9966710209846497,1.3492556857501135,0.9966710209846497
n01440764,1,0.97141033411026,1.3567756890463738,0.97141033411026
n01440764,0,0.0,1.3895649692624437,0.0
n01440764,0,0.0,1.349577266902836,0.0
n01484850,1,0.4379069209098816,1.3813893983530376,0.0
n01491361,0,0.0,1.3615330269335184,0.8269541263580322
n01443537,1,0.9999982118606567,1.3985223900638326,0.9999982118606567
n01491361,0,0.0,1.3405482173512144,0.0
n01443537,1,0.9999765157699585,1.3448523980426759,0.9999765157699585
n01484850,0,0.0,1.3702175883306758,0.0
n01440764,1,0.7103672027587891,1.3286363895466369,0.7103672027587891
n01484850,0,0.0,1.3657930105808846,0.0
n01443537,1,0.9999948740005493,1.380308588372436,0.9999948740005493
n01443537,1,0.40066173672676086,1.3536035010505327,0.40066173672676086
n01494475,1,0.7586188316345215,1.3688218364688083,0.7586188316345215
n01484850,0,0.0,1.363713454546499,0.0
n01443537,1,0.9963449835777283,1.3664391355285195,0.9963449835777283
n01443537,1,0.9999961853027344,1.383305294317329,0.9999961853027344
n01443537,1,0.9975036978721619,1.345547788168048,0.9975036978721619
n01491361,0,0.0,1.3724067208904884,0.48405638337135315
n01494475,0,0.0,1.374362523774802,0.0
n01494475,1,0.993374764919281,1.3415908629211115,0.993374764919281
n01494475,1,0.9684263467788696,1.3637982416660401,0.9684263467788696
n01494475,1,0.9819880127906799,1.363312228784748,0.9819880127906799
n01494475,1,0.6850813627243042,1.3718516461680486,0.6850813627243042
n01484850,1,0.9776468873023987,1.3801000846500582,0.9776468873023987
n01491361,1,0.42647993564605713,1.3586130089568482,0.42647993564605713
n01494475,1,0.9780731797218323,1.364832658373713,0.9780731797218323
n01440764,1,0.9983781576156616,1.373661258027497,0.9983781576156616
n01491361,1,0.8014020919799805,1.3584277948967713,0.8014020919799805
n01491361,1,0.958541750907898,1.3737840937223873,0.958541750907898
n01443537,1,0.9404317736625671,1.3786501223526106,0.9404317736625671
n01484850,1,0.9378378391265869,1.3773209393523553,0.9378378391265869
n01484850,1,0.5168229341506958,1.3771668373224737,0.5168229341506958
n01440764,1,0.8766162395477295,1.3855483981638697,0.8766162395477295
n01491361,1,0.9849653244018555,1.3989816340043135,0.9849653244018555
n01443537,1,0.9983456134796143,1.3731907279141984,0.9983456134796143
n01484850,1,0.4403088688850403,1.361251263324127,0.4403088688850403
n01491361,1,0.33485373854637146,1.3761107824377907,0.33485373854637146
n01443537,0,0.0,1.3634324720325506,0.0
n01494475,1,0.7195579409599304,1.3496295509576555,0.7195579409599304
n01440764,1,0.9990206956863403,1.3808660987191514,0.9990206956863403
n01443537,1,0.9788526892662048,1.3699847542754509,0.9788526892662048
n01443537,1,0.9997878670692444,1.3627828478317368,0.9997878670692444
n01440764,1,0.9835378527641296,1.3367799450745361,0.9835378527641296
n01440764,0,0.0,1.3728548154423619,0.7082297205924988
n01443537,1,0.9966492056846619,1.3545887059609072,0.9966492056846619
n01440764,1,0.8670998215675354,1.3522812367826555,0.8670998215675354
n01491361,0,0.0,1.3559917081999366,0.0
n01440764,1,0.9948205947875977,1.3722291373366893,0.9948205947875977
n01494475,1,0.9966667294502258,1.3707966851309794,0.9966667294502258
n01494475,1,0.593046247959137,1.3743664737607861,0.593046247959137
n01443537,0,0.0,1.3794533794763437,0.0
n01443537,1,0.9798809289932251,1.3693645744899667,0.9798809289932251
n01494475,1,0.4019990861415863,1.3645034033457202,0.4019990861415863
n01440764,1,0.9532608985900879,1.3600588166130356,0.9532608985900879
n01494475,1,0.9918153882026672,1.3856352213047338,0.9918153882026672
n01443537,1,0.9999632835388184,1.368060065476772,0.9999632835388184
n01484850,0,0.0,1.3603397721580162,0.0
n01440764,1,0.8973214626312256,1.341268776165242,0.8973214626312256
n01484850,1,0.3415016531944275,1.365004299942527,0.3415016531944275
n01443537,1,0.9999974966049194,1.3716211879250204,0.9999974966049194
n01484850,0,0.0,1.3412329841522117,0.0
n01484850,1,0.7776792645454407,1.361234448001466,0.7776792645454407
n01494475,1,0.8999289870262146,1.3631666176342507,0.8999289870262146
n01484850,1,0.8942821621894836,1.3551288906113308,0.8942821621894836
n01443537,1,0.9946849346160889,1.3661134619258029,0.9946849346160889
n01484850,1,0.531830370426178,1.397130386268436,0.3565673828125
n01484850,0,0.0,1.364447696722905,0.0
n01443537,1,0.9999897480010986,1.336784280626496,0.9999897480010986
n01443537,1,0.8177453279495239,1.3874000566394278,0.8177453279495239
n01484850,1,0.4846827983856201,1.3644679783843057,0.4846827983856201
n01440764,1,0.9997755885124207,1.3828616802495508,0.9997755885124207
n01443537,1,0.9996778964996338,1.3404765836296504,0.9996778964996338
n01484850,1,0.7634299397468567,1.3498311043105884,0.7634299397468567
n01440764,0,0.0,1.345505495965589,0.0
n01491361,0,0.0,1.4024679162230909,0.0
n01484850,1,0.9603566527366638,1.354879314745119,0.9603566527366638
n01440764,1,0.9990206956863403,1.3707479077006746,0.9990206956863403
n01443537,1,0.9999971389770508,1.3669082743156,0.9999971389770508
n01443537,1,0.9998292922973633,1.3740699439241852,0.9998292922973633
n01443537,1,0.9997641444206238,1.3574197459845885,0.9997641444206238
n01491361,0,0.0,1.3441928646668615,0.0
n01494475,1,0.8950804471969604,1.3709787921337033,0.8950804471969604
n01491361,1,0.9269435405731201,1.3922023370166794,0.9269435405731201
n01443537,1,0.9830695390701294,1.3799447813682728,0.9830695390701294
n01440764,1,0.9080402851104736,1.367586655759091,0.9080402851104736
n01440764,0,0.0,1.336620597559696,0.0
n01484850,0,0.0,1.349585550248474,0.0
n01484850,1,0.7739210724830627,1.3581672704812042,0.7739210724830627
n01443537,0,0.0,1.3706713675487439,0.0
n01491361,1,0.7618955373764038,1.3780165105347122,0.7618955373764038
n01440764,1,0.9991474151611328,1.3733043049021791,0.9991474151611328
n01491361,1,0.9625809192657471,1.3721276875721964,0.9625809192657471
n01491361,0,0.0,1.3489924784959808,0.0
n01491361,1,0.9057608246803284,1.358357993912141,0.9057608246803284
n01491361,1,0.6157002449035645,1.3863014643211409,0.6157002449035645
n01484850,0,0.0,1.3657370177248032,0.0
n01491361,0,0.0,1.3345731823607472,0.0
n01440764,1,0.9999599456787109,1.3546893580930024,0.9999599456787109
n01491361,1,0.33928245306015015,1.3689789636859122,0.33928245306015015
n01491361,1,0.8485805988311768,1.3728401457853137,0.8485805988311768
n01440764,1,0.9999070167541504,1.3765343131618297,0.9999070167541504
n01440764,1,0.9910686016082764,1.37215284174947,0.9910686016082764
n01440764,0,0.0,1.3280386308118248,0.0
n01484850,1,0.3714408576488495,1.3414303595201191,0.3714408576488495
n01491361,1,0.7780693173408508,1.378859796512318,0.7780693173408508
n01484850,0,0.0,1.3618031450704553,0.0
n01443537,1,0.9997796416282654,1.371640136098828,0.9997796416282654
n01494475,1,0.9942240118980408,1.3622761080692456,0.9942240118980408
n01440764,0,0.0,1.3670036491471513,0.0
n01484850,1,0.9163243174552917,1.3539003021289846,0.9163243174552917
n01484850,1,0.8115067481994629,1.386475079254092,0.8115067481994629
n01440764,1,0.9904981255531311,1.3394672391214368,0.9904981255531311
n01484850,1,0.8641359210014343,1.3563379054809552,0.8641359210014343
n01440764,1,0.39149942994117737,1.394609080952031,0.39149942994117737
n01440764,1,0.46924397349357605,1.3710160417443225,0.46924397349357605
n01491361,0,0.0,1.3480075992158658,0.0
n01484850,1,0.9689517617225647,1.3811552635597915,0.9689517617225647
n01484850,1,0.33996817469596863,1.3914192020999803,0.541420578956604
n01440764,1,0.9775220155715942,1.3353490267026416,0.9775220155715942
n01440764,1,0.9654698967933655,1.3743795073468454,0.9654698967933655
n01440764,1,0.9679360389709473,1.3778246666159324,0.9679360389709473
n01443537,1,0.9986372590065002,1.376143280323639,0.9986372590065002
n01440764,1,0.9602205753326416,1.3566356903103824,0.9602205753326416
n01484850,0,0.0,1.3857991013509603,0.0
n01440764,0,0.0,1.3588306897607427,0.0
n01484850,1,0.957675576210022,1.3468014124763374,0.957675576210022
n01443537,1,0.99782395362854,1.3441096784355369,0.99782395362854
n01484850,1,0.9311686754226685,1.400702073272667,0.9311686754226685
n01484850,0,0.0,1.3382045165106933,0.0
n01443537,1,0.9999845027923584,1.3590368664151358,0.9999845027923584
n01491361,1,0.9404633045196533,1.3930767167941422,0.9404633045196533
n01484850,1,0.9778941869735718,1.3786975933656618,0.9778941869735718
n01440764,1,0.9872960448265076,1.3309759508326882,0.9872960448265076
n01440764,1,0.9697096347808838,1.3750751233694956,0.9697096347808838
n01484850,0,0.0,1.3880042800046986,0.0
n01443537,1,0.9886453151702881,1.3805422012425719,0.9886453151702881
n01484850,1,0.9149848818778992,1.3895932034064604,0.9149848818778992
n01440764,1,0.9910887479782104,1.3735738181973405,0.9910887479782104
n01443537,0,0.0,1.4106073987671974,0.0
n01443537,1,0.9982195496559143,1.3484152944271408,0.9982195496559143
n01491361,0,0.0,1.3625958661847783,0.0
n01491361,0,0.0,1.3764041508103197,0.0
n01440764,1,0.5900739431381226,1.3856131859720477,0.5900739431381226
n01440764,1,0.9447312355041504,1.3448581162386672,0.9447312355041504
n01440764,0,0.0,1.3569604682130263,0.0
n01443537,1,0.9999996423721313,1.3625222887278094,0.9999996423721313
n01440764,1,0.9999939203262329,1.3490474387676665,0.9999939203262329
n01440764,1,0.9999440908432007,1.3668841122087119,0.9999440908432007
n01443537,1,0.9996955394744873,1.356747075168553,0.9996955394744873
n01484850,0,0.0,1.3610051193950652,0.0
n01484850,0,0.0,1.3889411028742606,0.0
n01440764,1,0.999082088470459,1.378123581981005,0.999082088470459
n01440764,1,0.9983779191970825,1.3928625478758232,0.9983779191970825
n01443537,1,0.4577171504497528,1.3378127426967912,0.4577171504497528
n01440764,0,0.0,1.3769728527977698,0.0
n01494475,1,0.9064924716949463,1.4014907010621729,0.9064924716949463
n01443537,1,0.641523540019989,1.360031317502609,0.641523540019989
n01491361,1,0.9690681099891663,1.3531215949948754,0.9690681099891663
n01443537,1,0.8303043246269226,1.3677716689695103,0.8303043246269226
n01491361,0,0.0,1.3731884408984871,0.0
n01440764,1,0.9862679243087769,1.3721419750249924,0.9862679243087769
n01443537,1,0.9999949932098389,1.3845312309582691,0.9999949932098389
n01484850,1,0.9718858003616333,1.37219587996665,0.9718858003616333
n01494475,0,0.0,1.352130100665727,0.0
n01443537,0,0.0,1.3694570566130635,0.0
n01440764,1,0.999695897102356,1.3852285723724294,0.999695897102356
n01484850,1,0.34738314151763916,1.39279514843147,0.34738314151763916
n01494475,1,0.31499701738357544,1.357375379604511,0.31499701738357544
