label,accuracy,confidence,response_time,contribution
n01440764,1,0.9503065943717957,0.23758479992233023,0.9503065943717957
n01440764,1,0.890890896320343,0.26834588210812277,0.890890896320343
n01484850,1,0.3870522379875183,0.27007891271007894,0.3870522379875183
n01440764,1,0.9641079902648926,0.26505365332679154,0.9641079902648926
n01494475,1,0.8084631562232971,0.25305306283081325,0.8084631562232971
n01443537,0,0.0,0.24852390537158067,0.4194558262825012
n01443537,1,0.6603906154632568,0.24461252423671673,0.6603906154632568
n01494475,1,0.7903091311454773,0.24317124023505632,0.7903091311454773
n01484850,1,0.6107665300369263,0.26835872210262723,0.6107665300369263
n01484850,1,0.7809460759162903,0.2745588564211945,0.7809460759162903
n01491361,1,0.9432819485664368,0.24685477426909974,0.9432819485664368
n01484850,0,0.0,0.2589555606673047,0.7358012199401855
n01484850,1,0.6772459745407104,0.22150907667888065,0.6772459745407104
n01494475,1,0.9036887884140015,0.2184550120389865,0.9036887884140015
n01443537,1,0.7737255096435547,0.24963022612439761,0.7737255096435547
n01491361,0,0.0,0.24420304447722677,0.0
n01443537,1,0.9421082139015198,0.2338290313325018,0.9421082139015198
n01440764,1,0.876134991645813,0.26170002799151315,0.876134991645813
n01491361,1,0.9667966365814209,0.24093159272576556,0.9667966365814209
n01494475,1,0.49661287665367126,0.2579968663264188,0.49661287665367126
n01484850,1,0.6155493855476379,0.326808993486254,0.6155493855476379
n01440764,1,0.3385714292526245,0.2565707399741577,0.3385714292526245
n01494475,1,0.6377373933792114,0.25183967545822666,0.6377373933792114
n01443537,1,0.9076122641563416,0.24862261001827557,0.9076122641563416
n01491361,1,0.8150454759597778,0.2447791273894049,0.8150454759597778
n01440764,1,0.943370521068573,0.24169067631521807,0.943370521068573
n01443537,1,0.8274073600769043,0.2456760134308557,0.8274073600769043
n01443537,0,0.0,0.2644360934039511,0.0
n01494475,1,0.9346864223480225,0.2499558813266274,0.9346864223480225
n01494475,0,0.0,0.27103475406406996,0.0
n01491361,1,0.9685506820678711,0.24919107703039553,0.9685506820678711
n01491361,1,0.8467710018157959,0.24283139075304816,0.8467710018157959
n01484850,0,0.0,0.2421049939567602,0.0
n01494475,1,0.6487364768981934,0.2388743132920357,0.6487364768981934
n01440764,1,0.6770752668380737,0.2654771459081057,0.6770752668380737
n01494475,1,0.8937848806381226,0.24176805813356253,0.8937848806381226
n01484850,1,0.8472811579704285,0.24062309447268942,0.8472811579704285
n01440764,1,0.8522385358810425,0.24081393828922298,0.8522385358810425
n01443537,1,0.9073415994644165,0.2591206575004525,0.9073415994644165
n01484850,1,0.7711721062660217,0.251958632367196,0.7711721062660217
n01440764,1,0.8863828778266907,0.24381415358851288,0.8863828778266907
n01443537,1,0.9253225922584534,0.2528090711867726,0.9253225922584534
n01443537,0,0.0,0.2560427326322458,0.0
n01494475,1,0.5055325031280518,0.23299622014137814,0.5055325031280518
n01491361,1,0.7475247979164124,0.24765071286743967,0.7475247979164124
n01440764,1,0.8805624842643738,0.22042597895708307,0.8805624842643738
n01494475,1,0.917557418346405,0.25341401937517055,0.917557418346405
n01440764,1,0.3358462452888489,0.2294834618782339,0.3358462452888489
n01443537,1,0.912753164768219,0.2482768083314552,0.912753164768219
n01491361,0,0.0,0.2382610249295584,0.0
n01440764,1,0.8835645914077759,0.2418941986474028,0.8835645914077759
n01443537,1,0.9095691442489624,0.24959036198356535,0.9095691442489624
n01440764,1,0.7554886937141418,0.24703312208488237,0.7554886937141418
n01494475,1,0.9083697199821472,0.25589159735151645,0.9083697199821472
n01491361,0,0.0,0.25530396037843484,0.0
n01443537,1,0.8794575333595276,0.2510852036769531,0.8794575333595276
n01443537,1,0.3948332965373993,0.23965727550612953,0.3948332965373993
n01494475,1,0.951640248298645,0.2525885960634512,0.951640248298645
n01443537,1,0.9113991260528564,0.2211435918030834,0.9113991260528564
n01491361,1,0.482759028673172,0.2264804719286937,0.482759028673172
n01494475,1,0.8643946647644043,0.2686815597622285,0.8643946647644043
n01440764,1,0.7761229276657104,0.2524507930535452,0.7761229276657104
n01443537,1,0.8412129878997803,0.24858786580992676,0.8412129878997803
n01440764,1,0.9337003827095032,0.24893561879310974,0.9337003827095032
n01440764,1,0.8859607577323914,0.2602326104842232,0.8859607577323914
n01440764,1,0.900535523891449,0.24397923256171544,0.900535523891449
n01484850,1,0.882770299911499,0.23006338818883115,0.882770299911499
n01491361,0,0.0,0.23988397608077122,0.8861348628997803
n01443537,1,0.9216403961181641,0.249914147754513,0.9216403961181641
n01440764,1,0.9462407827377319,0.2599702892935551,0.9462407827377319
n01494475,0,0.0,0.2453113488835351,0.0
n01440764,1,0.9311639070510864,0.23731886511870892,0.9311639070510864
n01491361,1,0.9355132579803467,0.1941974420115874,0.9355132579803467
n01440764,1,0.9122976660728455,0.24074316471587534,0.9122976660728455
n01494475,1,0.6870355010032654,0.25538332384519924,0.0
n01443537,1,0.8431639075279236,0.2054533513221803,0.0
n01440764,1,0.9591596722602844,0.24486908129315227,0.9591596722602844
n01440764,1,0.9166612029075623,0.22395091313896875,0.9166612029075623
n01443537,1,0.9216350317001343,0.26165516093640173,0.9216350317001343
n01440764,1,0.5153606534004211,0.2706212478507165,0.5153606534004211
n01440764,1,0.40259912610054016,0.239735195540325,0.40259912610054016
n01491361,1,0.9770784378051758,0.25735457032362835,0.9770784378051758
n01494475,0,0.0,0.2452086754477666,0.0
n01443537,1,0.45891499519348145,0.2686712589185887,0.45891499519348145
n01443537,1,0.9209503531455994,0.2397513810466703,0.9209503531455994
n01491361,1,0.8474619388580322,0.2507637556097655,0.8474619388580322
n01443537,0,0.0,0.22322342926997085,0.0
n01491361,1,0.8151264190673828,0.2420776666547934,0.8151264190673828
n01491361,1,0.8877512812614441,0.23715204238105614,0.8877512812614441
n01494475,1,0.858534574508667,0.2547744164603172,0.858534574508667
n01484850,1,0.8538594245910645,0.23624220640074117,0.8538594245910645
n01484850,1,0.9271239042282104,0.24958846865365988,0.9271239042282104
n01484850,0,0.0,0.25084450252748536,0.0
n01440764,1,0.9641079902648926,0.23698232602497135,0.9641079902648926
n01491361,1,0.9478053450584412,0.2601898236005218,0.9478053450584412
n01491361,1,0.7277029156684875,0.25433697673107736,0.7277029156684875
n01440764,0,0.0,0.23857810856829537,0.0
n01491361,1,0.4946492314338684,0.25281320597964685,0.0
n01484850,1,0.4106517434120178,0.2766483479647485,0.4106517434120178
n01443537,1,0.8925619721412659,0.24590075163435343,0.8925619721412659
n01440764,1,0.855886697769165,0.30870696431033245,0.855886697769165
n01443537,1,0.9232534766197205,0.2423053955725438,0.9232534766197205
n01440764,1,0.9163037538528442,0.22648501134875035,0.9163037538528442
n01494475,1,0.9300334453582764,0.2321551394067216,0.9300334453582764
n01491361,1,0.8964477777481079,0.25394159565248553,0.8964477777481079
n01484850,1,0.8743096590042114,0.2636636028419852,0.8743096590042114
n01491361,0,0.0,0.24417764525419103,0.6755775809288025
n01440764,1,0.9143126010894775,0.2532220787359385,0.9143126010894775
n01484850,1,0.9590287208557129,0.2499032652055319,0.9590287208557129
n01491361,0,0.0,0.2631489398887172,0.0
n01494475,1,0.9118223786354065,0.23411207822239963,0.9118223786354065
n01440764,1,0.6150119304656982,0.23845406031251606,0.6150119304656982
n01440764,1,0.9272255897521973,0.24403808606061136,0.9272255897521973
n01491361,0,0.0,0.2695060461674498,0.0
n01440764,1,0.8178218603134155,0.2489409192666308,0.8178218603134155
n01494475,1,0.9435018301010132,0.23183641226913995,0.9435018301010132
n01443537,1,0.9410112500190735,0.24685540738072967,0.9410112500190735
n01484850,1,0.9075643420219421,0.2393138002197036,0.9075643420219421
n01443537,1,0.8962301015853882,0.24957861849655455,0.8962301015853882
n01440764,1,0.8073680996894836,0.23602034883069128,0.8073680996894836
n01440764,1,0.8673411011695862,0.2477689981147348,0.8673411011695862
n01443537,0,0.0,0.25328224350723494,0.0
n01491361,0,0.0,0.2563282175620372,0.862064003944397
