label,accuracy,confidence,response_time,contribution
n01494475,1,0.9888486862182617,0.12046776218825751,0.9888486862182617
n01443537,1,0.9875065088272095,0.13397385923298288,0.9875065088272095
n01440764,1,0.9987433552742004,0.0997997554325909,0.9987433552742004
n01491361,1,0.7057933211326599,0.1251267156075665,0.7057933211326599
n01440764,0,0.0,0.09713920286383682,0.9695583581924438
n01443537,1,0.9997584223747253,0.11658505163069398,0.9997584223747253
n01443537,1,0.9999711513519287,0.10022236273159173,0.9999711513519287
n01484850,1,0.9966753721237183,0.08547904987362852,0.9966753721237183
n01440764,1,0.9994957447052002,0.0972408630803328,0.9994957447052002
n01494475,1,0.9955756664276123,0.10772830072947352,0.9955756664276123
n01484850,1,0.9674805402755737,0.09569279999918773,0.9674805402755737
n01443537,1,0.9999517202377319,0.10163242191576079,0.9999517202377319
n01494475,0,0.0,0.04557585716247555,0.0
n01494475,1,0.8377180695533752,0.12471505772526263,0.8377180695533752
n01440764,1,0.9563697576522827,0.1347368914401267,0.9563697576522827
n01443537,1,0.9997698664665222,0.10981187981048486,0.9997698664665222
n01440764,1,0.9999301433563232,0.13646101069900599,0.9999301433563232
n01491361,1,0.9993811845779419,0.10332840858628528,0.9993811845779419
n01440764,1,0.9998273849487305,0.10179646505743495,0.9998273849487305
n01443537,1,0.7630017399787903,0.10345243105842328,0.7630017399787903
n01440764,1,0.9658790230751038,0.08767240320560149,0.9658790230751038
n01443537,1,0.8569444417953491,0.10772427018118723,0.8569444417953491
n01440764,0,0.0,0.11360351049437134,0.0
n01443537,1,0.9997122883796692,0.09379225329153214,0.9997122883796692
n01491361,1,0.9862887859344482,0.12440967671084784,0.9862887859344482
n01484850,1,0.9491699934005737,0.11844225084586976,0.9491699934005737
n01440764,1,0.7878818511962891,0.09106984836265695,0.7878818511962891
n01484850,0,0.0,0.11453749864940924,0.0
n01443537,1,0.9959565997123718,0.0983117565133708,0.9959565997123718
n01491361,1,0.9297699928283691,0.09259687588313437,0.9297699928283691
n01484850,1,0.9881703853607178,0.12712975073731594,0.9881703853607178
n01494475,0,0.0,0.11017324774160904,0.4371994137763977
n01443537,0,0.0,0.07938155597860902,0.0
n01494475,1,0.9579010009765625,0.11282575153264716,0.9579010009765625
n01440764,1,0.9614530801773071,0.08789321050973238,0.9614530801773071
n01440764,1,0.7743402123451233,0.09668291529562238,0.7743402123451233
n01494475,1,0.9766532778739929,0.11875976429563725,0.9766532778739929
n01491361,0,0.0,0.11596685602735661,0.0
n01440764,1,0.9956384301185608,0.11106618785278288,0.9956384301185608
n01494475,1,0.9861181378364563,0.12296993132507948,0.9861181378364563
n01491361,1,0.9219129681587219,0.0861934871161648,0.9219129681587219
n01443537,1,0.9908815622329712,0.09330397041618566,0.9908815622329712
n01440764,1,0.38174840807914734,0.13880350588188517,0.38174840807914734
n01440764,0,0.0,0.12826585397415602,0.0
n01491361,1,0.5070545077323914,0.10133958892651737,0.5070545077323914
n01494475,1,0.6841815114021301,0.1228132127129796,0.6841815114021301
n01484850,1,0.9265459775924683,0.12494571961944617,0.9265459775924683
n01443537,1,0.9999407529830933,0.11749188130001184,0.9999407529830933
n01440764,1,0.9999984502792358,0.10586201537568701,0.9999984502792358
n01491361,1,0.6866945028305054,0.12929360727749825,0.6866945028305054
n01494475,1,0.9994527697563171,0.11618299114601924,0.9994527697563171
n01443537,1,0.34501978754997253,0.11436617707931189,0.34501978754997253
n01484850,1,0.8774704933166504,0.12076971497885164,0.8774704933166504
n01494475,1,0.9972589015960693,0.12600650077958767,0.9972589015960693
n01484850,1,0.9325740337371826,0.12566305252454008,0.9325740337371826
n01440764,1,0.5292717814445496,0.1305231403581989,0.5292717814445496
n01440764,0,0.0,0.10935824345806078,0.0
n01491361,1,0.5338127613067627,0.10007042754078255,0.5338127613067627
n01440764,1,0.9968133568763733,0.13379987643201893,0.9968133568763733
n01484850,0,0.0,0.08851708038664874,0.0
n01494475,0,0.0,0.12931918981080492,0.0
n01484850,1,0.9654756784439087,0.09136871320184359,0.9654756784439087
n01443537,1,0.9996966123580933,0.0955964064163572,0.9996966123580933
n01443537,1,0.9786593317985535,0.1140305489258474,0.9786593317985535
n01440764,1,0.7098087668418884,0.1149236738115363,0.7098087668418884
n01440764,1,0.9927402138710022,0.11647522375958834,0.9927402138710022
n01440764,1,0.9622827172279358,0.11300607873471154,0.9622827172279358
n01440764,1,0.624336838722229,0.08447292196435979,0.624336838722229
n01484850,1,0.9548861384391785,0.07603340615366681,0.9548861384391785
n01491361,1,0.8834146857261658,0.07790451237207623,0.8834146857261658
n01443537,1,0.37985408306121826,0.11836189625702545,0.37985408306121826
n01443537,1,0.9972745776176453,0.11436659546428239,0.9972745776176453
n01443537,1,0.9936550855636597,0.09518088192583517,0.9936550855636597
n01491361,1,0.6348381042480469,0.11777345701724497,0.6348381042480469
n01494475,1,0.9911549091339111,0.12008020218651426,0.9911549091339111
n01440764,1,0.9995608925819397,0.1295925804554928,0.9995608925819397
n01484850,0,0.0,0.11079621975016278,0.0
n01443537,1,0.9999983310699463,0.09960833271494317,0.9999983310699463
n01440764,1,0.7201801538467407,0.10544304984061333,0.7201801538467407
n01440764,1,0.9659526348114014,0.10729806852767994,0.9659526348114014
n01440764,1,0.9983578324317932,0.10565553340203905,0.9983578324317932
n01484850,1,0.9573119878768921,0.11186398238303845,0.9573119878768921
n01440764,1,0.8472080826759338,0.1172705832573004,0.8472080826759338
n01491361,1,0.9994427561759949,0.1075244891177383,0.9994427561759949
n01494475,0,0.0,0.1267581223601748,0.0
n01491361,1,0.380121648311615,0.11324376915028979,0.380121648311615
n01484850,1,0.9589657783508301,0.09206298676109308,0.9589657783508301
n01443537,1,0.9999634027481079,0.14165042691593466,0.9999634027481079
n01494475,0,0.0,0.10917956741284096,0.0
n01443537,1,0.8991217613220215,0.04557585716247555,0.8991217613220215
n01443537,1,0.9925262928009033,0.11284634753302131,0.9925262928009033
n01440764,1,0.9994887113571167,0.1065217943635334,0.9994887113571167
n01443537,1,0.9997037053108215,0.08699903660114591,0.9997037053108215
n01443537,1,0.9989364743232727,0.11931911558306169,0.9989364743232727
n01491361,1,0.5260778665542603,0.12621359059311552,0.5260778665542603
n01494475,1,0.9960448145866394,0.13864740128992975,0.9960448145866394
n01494475,1,0.7924318909645081,0.11709267274479436,0.7924318909645081
n01491361,1,0.9548022747039795,0.10460627117978255,0.9548022747039795
n01491361,1,0.8623055219650269,0.09459866705113958,0.8623055219650269
n01443537,1,0.9999673366546631,0.13447064948506904,0.9999673366546631
n01494475,1,0.9187984466552734,0.107510194842846,0.9187984466552734
n01443537,1,0.9972745776176453,0.10767322489495262,0.9972745776176453
n01494475,1,0.5503992438316345,0.12763485558849158,0.5503992438316345
n01443537,0,0.0,0.10183035193799403,0.0
n01494475,1,0.4994114339351654,0.1083631208174509,0.4994114339351654
n01484850,1,0.9083755016326904,0.10236054341399892,0.9083755016326904
n01440764,1,0.9981836676597595,0.12999807551254047,0.9981836676597595
n01440764,1,0.9997984766960144,0.10695254719321987,0.9997984766960144
n01484850,1,0.7621448040008545,0.09584214234333917,0.7621448040008545
n01443537,1,0.9996966123580933,0.0949447692103828,0.9996966123580933
n01494475,1,0.895187497138977,0.10356534455231314,0.895187497138977
n01484850,1,0.655245304107666,0.07031060936665907,0.655245304107666
n01440764,1,0.6799125671386719,0.11158528915202326,0.6799125671386719
n01484850,1,0.46039941906929016,0.10413402215881067,0.46039941906929016
n01484850,1,0.9705290794372559,0.13653090817278515,0.9705290794372559
n01484850,1,0.41839730739593506,0.1199416505369577,0.41839730739593506
n01491361,1,0.9720194935798645,0.09144354929480258,0.9720194935798645
n01491361,1,0.3084212839603424,0.10907228289574078,0.0
n01494475,0,0.0,0.12307795211052945,0.0
n01494475,1,0.909987211227417,0.11304175137943932,0.909987211227417
n01440764,0,0.0,0.12213940069504443,0.0
n01440764,1,0.9809288382530212,0.21686997829432633,0.9809288382530212
n01443537,1,0.9911993145942688,0.09767722073528497,0.9911993145942688
n01443537,0,0.0,0.10261323678765968,0.0
n01491361,1,0.9845339059829712,0.09270671267525461,0.9845339059829712
n01484850,1,0.9861539602279663,0.10321389278152135,0.9861539602279663
n01494475,1,0.9980158805847168,0.12392224317807757,0.9980158805847168
n01440764,1,0.9963215589523315,0.10087008850535588,0.9963215589523315
n01494475,1,0.689752995967865,0.12337958820866558,0.689752995967865
n01484850,0,0.0,0.10225066374008739,0.0
n01484850,1,0.972984254360199,0.09272547276917471,0.972984254360199
n01484850,1,0.9777429103851318,0.12853351679184347,0.9777429103851318
n01440764,1,0.9992478489875793,0.1204607207549135,0.9992478489875793
n01491361,1,0.9845883250236511,0.12303913508061476,0.9845883250236511
n01494475,1,0.9998255372047424,0.09027662917045393,0.9998255372047424
n01440764,1,0.9995044469833374,0.11450463100544556,0.9995044469833374
n01443537,1,0.9999865293502808,0.0922949905319507,0.9999865293502808
n01494475,1,0.833099901676178,0.10240507167019869,0.833099901676178
n01440764,1,0.9809288382530212,0.12316989805153172,0.9809288382530212
n01494475,1,0.3165597915649414,0.09420660373299362,0.0
n01494475,1,0.9892615079879761,0.12110541736547407,0.9892615079879761
n01484850,1,0.9858871102333069,0.10119018462026193,0.9858871102333069
n01484850,1,0.9559499621391296,0.11320854123002594,0.9559499621391296
n01440764,1,0.9998395442962646,0.10684340950013263,0.9998395442962646
n01494475,1,0.990371823310852,0.10141867317705575,0.990371823310852
n01491361,1,0.9155709743499756,0.1079753997622222,0.9155709743499756
n01491361,0,0.0,0.11335236957064743,0.0
n01494475,1,0.9256130456924438,0.10871675684534773,0.9256130456924438
n01491361,1,0.799336850643158,0.15246815424398655,0.799336850643158
n01494475,1,0.9865933656692505,0.11663761821469973,0.9865933656692505
n01443537,0,0.0,0.11586356150604277,0.0
n01494475,1,0.5728161931037903,0.08824410233908053,0.0
n01484850,1,0.990060567855835,0.11977862812147963,0.990060567855835
n01440764,1,0.9996935129165649,0.12549208559214498,0.9996935129165649
n01491361,1,0.6866945028305054,0.04557585716247555,0.6866945028305054
n01443537,1,0.9103471040725708,0.11861968881793056,0.0
n01494475,1,0.9851299524307251,0.13294845711819994,0.9851299524307251
n01440764,1,0.7123255133628845,0.11854169381759559,0.7123255133628845
n01494475,1,0.713751494884491,0.10892882531601097,0.713751494884491
n01494475,1,0.9341723322868347,0.04861333053352214,0.9341723322868347
n01484850,0,0.0,0.11445493120604136,0.5528730750083923
n01484850,1,0.6710436344146729,0.25918910520543986,0.6710436344146729
n01491361,1,0.5497573018074036,0.11838600451392683,0.5497573018074036
n01484850,1,0.9982327222824097,0.12208721005947677,0.9982327222824097
n01440764,1,0.9916532635688782,0.1414932148071637,0.9916532635688782
n01440764,0,0.0,0.1235220178846658,0.0
n01440764,1,0.9980229139328003,0.11569017605240427,0.9980229139328003
n01484850,1,0.9847234487533569,0.1196694417305518,0.9847234487533569
n01443537,1,0.9999991655349731,0.08561898640316866,0.9999991655349731
n01440764,1,0.9710494875907898,0.14817983249339095,0.9710494875907898
n01491361,1,0.7700533270835876,0.10434900691976415,0.7700533270835876
n01494475,1,0.9573660492897034,0.14914782027287957,0.9573660492897034
n01494475,0,0.0,0.1027082134043276,0.0
n01491361,1,0.9622988104820251,0.1132057772939369,0.9622988104820251
n01443537,1,0.5924288630485535,0.10023739723603314,0.5924288630485535
n01491361,1,0.9009773135185242,0.13519009963037248,0.9009773135185242
n01491361,0,0.0,0.1046124791959305,0.0
n01440764,1,0.9995633959770203,0.12228076718970224,0.9995633959770203
n01491361,1,0.9909020066261292,0.11939505176928068,0.9909020066261292
n01491361,1,0.9861899614334106,0.11591200518747466,0.9861899614334106
n01484850,1,0.34643521904945374,0.10404353682704176,0.34643521904945374
n01494475,1,0.5701807141304016,0.1044020999821926,0.5701807141304016
n01440764,0,0.0,0.1217468198656974,0.0
n01443537,1,0.9999662637710571,0.12883407552809475,0.9999662637710571
n01484850,0,0.0,0.11376308600979852,0.6332122683525085
n01440764,0,0.0,0.10685043427045701,0.0
n01494475,1,0.9799168705940247,0.11328117987473818,0.9799168705940247
n01443537,1,0.9998369216918945,0.1299613518223306,0.9998369216918945
n01491361,1,0.9841205477714539,0.1414456341573464,0.9841205477714539
n01443537,1,0.9999780654907227,0.12671976238212856,0.9999780654907227
n01491361,0,0.0,0.0959653414388447,0.0
n01440764,1,0.9319466948509216,0.10587822786375212,0.9319466948509216
n01491361,1,0.5837391018867493,0.12070926424379988,0.5837391018867493
n01443537,1,0.9990081191062927,0.1219874464653008,0.9990081191062927
n01491361,0,0.0,0.12100176896871764,0.0
n01494475,0,0.0,0.1359833251996862,0.0
n01440764,1,0.9873605370521545,0.1385716749516897,0.9873605370521545
n01443537,1,0.9998620748519897,0.09014678555156735,0.9998620748519897
n01494475,1,0.983654797077179,0.13201526346558198,0.983654797077179
n01494475,1,0.8945901989936829,0.08164291024157097,0.8945901989936829
n01440764,1,0.9998509883880615,0.08432534572987688,0.9998509883880615
n01440764,1,0.9416663646697998,0.13932684194206155,0.9416663646697998
n01440764,1,0.947382926940918,0.11038785539014098,0.947382926940918
n01443537,1,0.9935373663902283,0.10607233612768695,0.9935373663902283
n01440764,1,0.40127840638160706,0.12022361487488378,0.40127840638160706
n01484850,1,0.9693443179130554,0.11479153962957864,0.9693443179130554
n01440764,1,0.9999401569366455,0.13020123168024086,0.9999401569366455
n01443537,1,0.9590197205543518,0.13002711418642818,0.9590197205543518
n01443537,0,0.0,0.13133039077216213,0.0
n01484850,0,0.0,0.10583141476151417,0.0
n01443537,0,0.0,0.13500044242527748,0.0
n01491361,1,0.71576988697052,0.09714447823138071,0.71576988697052
n01491361,1,0.5212060809135437,0.11051436431972703,0.5212060809135437
n01494475,1,0.7928967475891113,0.1116013665522304,0.7928967475891113
n01484850,1,0.5041443109512329,0.09353706517264061,0.5041443109512329
n01491361,1,0.828654944896698,0.09613437152341911,0.828654944896698
n01443537,1,0.9999610185623169,0.10261977066602189,0.9999610185623169
n01494475,0,0.0,0.12268740793338259,0.0
n01494475,1,0.8926912546157837,0.1163659321569785,0.8926912546157837
n01484850,1,0.9946158528327942,0.11838558049122616,0.9946158528327942
n01491361,1,0.9095470905303955,0.11221758134945507,0.9095470905303955
n01443537,1,0.9999314546585083,0.12738337260837615,0.9999314546585083
n01484850,1,0.8618054986000061,0.10287478217334137,0.8618054986000061
n01443537,1,0.9996048808097839,0.124353018600477,0.9996048808097839
n01491361,1,0.7847967743873596,0.10935589033002917,0.0
n01491361,1,0.9843228459358215,0.10261706365115993,0.9843228459358215
n01484850,1,0.6784289479255676,0.09023060142926413,0.6784289479255676
n01494475,1,0.9876010417938232,0.11727154200570343,0.9876010417938232
n01440764,1,0.999086856842041,0.09385746822719514,0.999086856842041
n01491361,1,0.9798128604888916,0.1101116753475674,0.9798128604888916
n01440764,1,0.9995322227478027,0.09735600243685834,0.9995322227478027
n01491361,1,0.8558396100997925,0.11005480642962315,0.8558396100997925
n01494475,0,0.0,0.12409480063265732,0.0
n01443537,1,0.9999772310256958,0.11238600884003924,0.9999772310256958
n01491361,0,0.0,0.11768526625734865,0.0
n01491361,0,0.0,0.12365443864696322,0.0
n01494475,0,0.0,0.10476717970702455,0.0
n01440764,1,0.9328219890594482,0.09957622056111164,0.9328219890594482
n01491361,1,0.5022899508476257,0.09835060132368235,0.5022899508476257
n01440764,1,0.8999353647232056,0.10615533959559502,0.8999353647232056
n01494475,1,0.9872983694076538,0.11357017625822435,0.9872983694076538
n01491361,1,0.9720344543457031,0.1083191314427312,0.9720344543457031
n01443537,0,0.0,0.11626076631602184,0.0
n01494475,1,0.7137482762336731,0.09948824829815972,0.7137482762336731
n01491361,1,0.6371343731880188,0.05169772496452758,0.6371343731880188
n01491361,1,0.43415287137031555,0.07922440189892103,0.43415287137031555
n01440764,1,0.9893023371696472,0.04557585716247555,0.9893023371696472
n01440764,1,0.9967842102050781,0.11145051534248582,0.9967842102050781
n01494475,1,0.983654797077179,0.11313705222508696,0.983654797077179
n01494475,0,0.0,0.1254559386538285,0.0
n01491361,0,0.0,0.12645372410816458,0.7237505912780762
n01484850,0,0.0,0.04789765019032908,0.0
n01494475,1,0.9217223525047302,0.1338382798278021,0.9217223525047302
n01440764,1,0.9858720898628235,0.11899127012839408,0.9858720898628235
n01494475,1,0.6916268467903137,0.11590233748207646,0.6916268467903137
n01443537,1,0.4259868562221527,0.10621484662184534,0.4259868562221527
n01494475,1,0.9601089358329773,0.10807942564627065,0.9601089358329773
n01484850,1,0.6868653893470764,0.13645891055376613,0.6868653893470764
n01443537,1,0.5100976228713989,0.11435665233018236,0.5100976228713989
n01494475,1,0.8648605942726135,0.12485427809930487,0.8648605942726135
n01494475,1,0.9908146262168884,0.08787787816208295,0.9908146262168884
n01491361,1,0.9816874861717224,0.12435866442874817,0.9816874861717224
n01440764,1,0.9996616840362549,0.10384304428608611,0.9996616840362549
n01484850,1,0.9584248661994934,0.09957630145046777,0.9584248661994934
n01443537,1,0.3745344281196594,0.10402348296200414,0.3745344281196594
n01443537,1,0.956929087638855,0.10965958389754642,0.956929087638855
n01491361,0,0.0,0.1102010753495814,0.0
n01484850,0,0.0,0.10246372347195559,0.0
n01491361,1,0.586096465587616,0.08981471091839421,0.586096465587616
n01443537,1,0.9999209642410278,0.10304089819863521,0.9999209642410278
n01491361,1,0.9783725142478943,0.10668033247954634,0.9783725142478943
n01443537,1,0.982429027557373,0.11235678285797465,0.982429027557373
n01484850,0,0.0,0.10831897743053154,0.0
n01494475,1,0.980768620967865,0.11629959807258178,0.980768620967865
n01440764,0,0.0,0.08537067920251087,0.0
n01443537,0,0.0,0.138616969126405,0.0
n01484850,0,0.0,0.09791467153617993,0.7710244059562683
n01484850,0,0.0,0.12590434612484097,0.0
n01491361,1,0.48953917622566223,0.06916166342475327,0.48953917622566223
n01443537,0,0.0,0.1145239274642814,0.0
n01491361,1,0.828654944896698,0.09091099291627892,0.828654944896698
n01484850,1,0.9596752524375916,0.12119581716946663,0.9596752524375916
n01491361,1,0.5594713091850281,0.13116216076475254,0.5594713091850281
n01494475,1,0.8413385152816772,0.2938611330749035,0.8413385152816772
n01494475,1,0.8869227170944214,0.13319953458520614,0.8869227170944214
n01494475,1,0.9751513600349426,0.11946436360766494,0.9751513600349426
n01443537,1,0.9901700615882874,0.11465537872790908,0.9901700615882874
n01443537,1,0.9991426467895508,0.10574971199918269,0.9991426467895508
n01443537,1,0.999982476234436,0.09960774429396517,0.999982476234436
n01491361,1,0.6348381042480469,0.11108504756033773,0.6348381042480469
n01491361,1,0.9714415073394775,0.08905125362841713,0.9714415073394775
n01491361,1,0.8858339190483093,0.1067975884390438,0.8858339190483093
n01484850,1,0.9917871356010437,0.09401363846262113,0.9917871356010437
n01494475,1,0.9325099587440491,0.12337167351703338,0.9325099587440491
n01440764,1,0.9895511269569397,0.09074313322017935,0.9895511269569397
n01494475,0,0.0,0.04557585716247555,0.0
n01484850,0,0.0,0.11990646072902927,0.9131099581718445
n01491361,1,0.9605241417884827,0.10169519246403773,0.9605241417884827
n01494475,0,0.0,0.06538998191711341,0.0
n01494475,0,0.0,0.10287339282610582,0.0
n01443537,0,0.0,0.0951828056190957,0.0
n01484850,1,0.9434457421302795,0.10586233338462969,0.9434457421302795
n01440764,1,0.9996275901794434,0.09679329285027763,0.9996275901794434
n01494475,1,0.31799495220184326,0.10817442871661921,0.0
n01494475,1,0.9984063506126404,0.09901912913038016,0.9984063506126404
n01443537,1,0.9903649687767029,0.09850823401904762,0.9903649687767029
n01443537,1,0.6159915924072266,0.1010751962804417,0.6159915924072266
n01491361,1,0.9707270860671997,0.08814776613493568,0.9707270860671997
n01440764,1,0.9994280934333801,0.1332924384927576,0.9994280934333801
n01494475,1,0.9888486862182617,0.10731776770298945,0.9888486862182617
n01440764,1,0.8770923018455505,0.1065735967647214,0.8770923018455505
n01491361,1,0.9698355197906494,0.08396812088881904,0.9698355197906494
n01491361,1,0.7735373377799988,0.11353581978897519,0.7735373377799988
n01491361,1,0.9146548509597778,0.1261112764963691,0.9146548509597778
n01491361,1,0.9885348677635193,0.10750016334193227,0.9885348677635193
n01494475,1,0.9811024069786072,0.13107425383200186,0.9811024069786072
n01484850,1,0.30880796909332275,0.1283959382792824,0.30880796909332275
n01484850,0,0.0,0.11767018944332727,0.0
n01443537,1,0.9960502982139587,0.10361023687085368,0.9960502982139587
n01494475,1,0.9833574891090393,0.1318970305603029,0.9833574891090393
n01443537,1,0.9998781681060791,0.09944052783576719,0.9998781681060791
n01494475,1,0.9724203944206238,0.103232240530655,0.9724203944206238
n01491361,1,0.6636309027671814,0.11677784308592419,0.6636309027671814
n01484850,0,0.0,0.1078039388810388,0.0
n01494475,1,0.9821754097938538,0.09746641532841695,0.9821754097938538
n01494475,1,0.3374316096305847,0.09399597648762556,0.3374316096305847
n01491361,0,0.0,0.11120171527953358,0.0
n01491361,1,0.9997712969779968,0.10768756183797915,0.9997712969779968
n01443537,1,0.9988798499107361,0.14696495891535877,0.9988798499107361
n01440764,1,0.9999266862869263,0.1138593767599528,0.9999266862869263
n01494475,1,0.9833574891090393,0.10678650544945475,0.9833574891090393
n01440764,1,0.9974228143692017,0.09414135776020285,0.9974228143692017
n01491361,1,0.46278080344200134,0.11740755761697093,0.46278080344200134
n01491361,1,0.9725897312164307,0.10845930383944785,0.9725897312164307
n01443537,1,0.9998559951782227,0.10209422649411173,0.9998559951782227
n01484850,1,0.8270843029022217,0.0925269617818125,0.8270843029022217
n01491361,1,0.9124739170074463,0.13897659983378644,0.9124739170074463
n01484850,0,0.0,0.12067804480685683,0.0
n01443537,1,0.9999942779541016,0.098587050346573,0.9999942779541016
n01440764,1,0.8482097387313843,0.11540068280987403,0.8482097387313843
n01484850,1,0.9444817304611206,0.10616355084306234,0.9444817304611206
n01484850,0,0.0,0.14420173271159062,0.0
n01491361,1,0.996674656867981,0.1232921416986938,0.996674656867981
n01440764,0,0.0,0.09281137497398631,0.0
n01494475,0,0.0,0.11643712900530596,0.0
n01440764,1,0.9849853515625,0.11895970964988248,0.9849853515625
n01494475,1,0.9854888319969177,0.11545281871229962,0.9854888319969177
n01484850,0,0.0,0.0944713033651329,0.0
n01491361,1,0.9556911587715149,0.13363245757873868,0.9556911587715149
n01443537,1,0.999955415725708,0.09080233637619485,0.999955415725708
n01491361,1,0.49839043617248535,0.12505472676009508,0.49839043617248535
n01491361,0,0.0,0.08988278761976462,0.5409504175186157
n01491361,1,0.8424578309059143,0.12585492571277918,0.8424578309059143
n01440764,1,0.9995800852775574,0.09862797625137205,0.9995800852775574
n01494475,0,0.0,0.12236893170452538,0.0
