,label,accuracy,confidence,response_time,contribution
202,n01494475,1,0.8852952718734741,3.8195167244103816,0.8852952718734741
203,n01494475,1,0.8917847275733948,3.81095644102867,0.8917847275733948
204,n01491361,1,0.8766093254089355,3.843143226022106,0.8766093254089355
205,n01484850,1,0.9131768941879272,3.8235989920209947,0.9131768941879272
206,n01491361,1,0.8065812587738037,3.8078240494985804,0.8065812587738037
207,n01443537,1,0.9014936089515686,3.846259501121867,0.9014936089515686
208,n01443537,1,0.922784149646759,3.8177906165063695,0.922784149646759
209,n01491361,1,0.9059406518936157,3.876996537330786,0.9059406518936157
210,n01443537,1,0.8875904679298401,3.8481457835223734,0.8875904679298401
211,n01443537,1,0.8976626396179199,3.7822074394910374,0.8976626396179199
212,n01443537,1,0.9086517095565796,3.7890014568478456,0.9086517095565796
213,n01484850,1,0.8607369661331177,3.858191948089319,0.8607369661331177
214,n01443537,1,0.8891353607177734,3.7876896624295746,0.8891353607177734
215,n01494475,1,0.852365255355835,3.8397425123897393,0.852365255355835
216,n01443537,1,0.899394154548645,3.8198358274608735,0.899394154548645
217,n01440764,1,0.925151526927948,3.7994195778679867,0.925151526927948
218,n01443537,1,0.9079842567443848,3.8250243404324964,0.9079842567443848
219,n01484850,1,0.9017402529716492,3.7894046208110717,0.9017402529716492
220,n01484850,1,0.891665518283844,3.8049321066615662,0.891665518283844
221,n01443537,1,0.9258196353912354,3.6296007441466105,0.9258196353912354
222,n01491361,1,0.8699238896369934,3.8384215380957185,0.8699238896369934
223,n01484850,1,0.9112886786460876,3.8345229282183264,0.9112886786460876
224,n01491361,1,0.8899195790290833,3.830604770559769,0.8899195790290833
225,n01494475,1,0.8549214601516724,3.824387989582873,0.8549214601516724
226,n01443537,1,0.8647448420524597,3.770791003051036,0.8647448420524597
227,n01494475,1,0.8905577659606934,3.8321138891676574,0.8905577659606934
228,n01494475,1,0.9292718768119812,3.866645731512606,0.9292718768119812
229,n01484850,1,0.9147687554359436,3.8112744604859907,0.9147687554359436
230,n01443537,1,0.9079842567443848,3.832457837626956,0.9079842567443848
231,n01443537,1,0.9097289443016052,3.8471913199934598,0.9097289443016052
232,n01443537,1,0.9230446815490723,3.8411821806322344,0.9230446815490723
233,n01491361,1,0.8681924939155579,3.8394679148046458,0.8681924939155579
234,n01484850,0,0.0,3.796547923979467,0.865085780620575
235,n01484850,1,0.8924962282180786,3.8644140070158564,0.8924962282180786
236,n01491361,1,0.8992779850959778,3.823440766565373,0.8992779850959778
237,n01440764,1,0.8890094757080078,3.8075386603473973,0.8890094757080078
238,n01443537,1,0.8917800784111023,3.806237561370251,0.8917800784111023
239,n01440764,1,0.9249740242958069,3.8141698554497427,0.9249740242958069
240,n01443537,1,0.9067631959915161,3.798082418261115,0.9067631959915161
241,n01491361,1,0.9003636240959167,3.7907364741004703,0.9003636240959167
242,n01491361,1,0.8816606402397156,3.841113770581402,0.8816606402397156
243,n01484850,1,0.9060186147689819,3.7918757958403546,0.9060186147689819
244,n01484850,0,0.0,3.903830106787331,0.8632895350456238
245,n01494475,1,0.9081457853317261,3.8021926647641373,0.9081457853317261
246,n01443537,1,0.9117740988731384,3.8590907816543463,0.9117740988731384
247,n01443537,1,0.8522768020629883,3.807695702985362,0.8522768020629883
248,n01443537,1,0.9157536029815674,3.800574565566288,0.9157536029815674
249,n01443537,1,0.8882209062576294,3.8309665263933748,0.8882209062576294
250,n01443537,1,0.8800021409988403,3.7837111006516526,0.8800021409988403
251,n01491361,1,0.8640186786651611,3.826712392959371,0.8640186786651611
252,n01443537,1,0.8959591388702393,3.8309779714416377,0.8959591388702393
253,n01443537,1,0.8985515832901001,3.773601259593475,0.8985515832901001
254,n01440764,1,0.9129644632339478,3.8509393553149294,0.9129644632339478
