,label,accuracy,confidence,response_time,contribution
310,n01443537,1,0.9079213440418243,3.8595751996842034,0.9282522201538086
311,n01443537,1,0.91559237241745,3.791869903952111,0.93352210521698
312,n01443537,1,0.918598085641861,3.7988704457611258,0.9285444617271423
313,n01484850,1,0.8925307393074036,3.8674235884436063,0.9243245124816895
314,n01443537,1,0.905482679605484,3.7990784603094117,0.9218299984931946
315,n01494475,1,0.8628351390361786,3.848260429173857,0.8733050227165222
316,n01443537,1,0.9113744795322418,3.8315543031308144,0.9233548045158386
317,n01440764,1,0.9275500178337097,3.808372631146851,0.9299485087394714
318,n01443537,1,0.8923459053039551,3.837988012774977,0.9079842567443848
319,n01484850,1,0.8948280513286591,3.799914569656939,0.9017402529716492
320,n01484850,1,0.8969701826572418,3.813897127577229,0.9022748470306396
321,n01443537,1,0.9161360859870911,3.6367782231637036,0.9258196353912354
322,n01491361,1,0.8891842365264893,3.8507271650882493,0.9084445834159851
323,n01484850,1,0.9107167422771454,3.8451241997361802,0.9112886786460876
324,n01491361,1,0.8131699562072754,3.838315077019569,0.8899195790290833
325,n01494475,1,0.890695333480835,3.83483506042382,0.9264692068099976
326,n01443537,1,0.8738558888435364,3.781986608080255,0.882966935634613
327,n01494475,1,0.8865768909454346,3.8409735689915045,0.8905577659606934
328,n01494475,1,0.9273128509521484,3.8750090766017538,0.9292718768119812
329,n01484850,1,0.8885578811168671,3.8230749509059057,0.9147687554359436
330,n01443537,1,0.8923459053039551,3.844568270889533,0.9079842567443848
331,n01443537,1,0.9191401302814484,3.8550740265670984,0.9285513162612915
332,n01443537,1,0.9224587380886078,3.848425339288739,0.9230446815490723
333,n01491361,1,0.8747180998325348,3.8497208566536214,0.8812437057495117
334,n01484850,0,0.0,3.8046231302076317,0.865085780620575
335,n01484850,1,0.91033735871315,3.874927026177712,0.9281784892082214
336,n01491361,1,0.9015359878540039,3.8346100893673896,0.90379399061203
337,n01440764,1,0.7334136664867401,3.8190926374608805,0.8890094757080078
338,n01443537,1,0.9070940315723419,3.8187991436149273,0.9224079847335815
339,n01440764,1,0.9195366203784943,3.8265192569668995,0.9249740242958069
340,n01443537,1,0.9072213172912598,3.8087958616668596,0.9076794385910034
341,n01491361,1,0.9122201502323151,3.799692189741387,0.9240766763687134
342,n01491361,1,0.8811626434326172,3.852299698235152,0.8816606402397156
343,n01484850,1,0.9020281732082367,3.8038820448594586,0.9060186147689819
344,n01484850,0,0.0,3.9139226705705683,0.8632895350456238
345,n01494475,1,0.8904146254062653,3.8131216292114427,0.9081457853317261
346,n01443537,1,0.9217306077480316,3.8717343181206783,0.9316871166229248
347,n01443537,1,0.8764548003673553,3.8186323602885053,0.9006327986717224
348,n01443537,1,0.9001411199569702,3.809225932614205,0.9157536029815674
349,n01443537,1,0.9025770425796509,3.839357182871433,0.9169331789016724
350,n01443537,1,0.8881575465202332,3.793958417719448,0.896312952041626
351,n01491361,1,0.8896903395652771,3.8356083176200313,0.9153620004653931
352,n01443537,1,0.8927095830440521,3.8443856122893516,0.8959591388702393
353,n01443537,1,0.9189737737178802,3.7839792144116084,0.9393959641456604
