,label,accuracy,confidence,response_time,contribution
194,n01484850,1,0.8871155381202698,1.1458263193089153,0.8871155381202698
195,n01440764,1,0.9198935031890869,1.138811473567581,0.9198935031890869
196,n01494475,1,0.902033269405365,1.176123935387173,0.902033269405365
197,n01491361,1,0.8988955020904541,1.1581959565116593,0.8988955020904541
198,n01491361,1,0.9089933633804321,1.1477071177083145,0.9089933633804321
199,n01484850,1,0.9109420776367188,1.1791203630553069,0.9109420776367188
200,n01443537,1,0.9160943031311035,1.1709408625057145,0.9160943031311035
201,n01491361,1,0.9105323553085327,1.1642598922182055,0.9105323553085327
202,n01494475,1,0.8996424674987793,1.1268188152048852,0.8996424674987793
203,n01494475,1,0.9263620972633362,1.1742626089827946,0.9263620972633362
204,n01491361,1,0.8814120292663574,1.1707398681018368,0.8814120292663574
205,n01484850,1,0.9234160780906677,1.2543747327609864,0.9234160780906677
206,n01491361,1,0.8752020597457886,1.1179940644171378,0.8752020597457886
207,n01443537,1,0.9378759264945984,1.232342985252739,0.9378759264945984
208,n01443537,1,0.9197800159454346,1.2367276157247595,0.9197800159454346
209,n01491361,1,0.9084116816520691,1.1398823872100798,0.9084116816520691
210,n01443537,1,0.9282522201538086,1.1593567551635706,0.9282522201538086
211,n01443537,1,0.93352210521698,1.146810784735208,0.93352210521698
212,n01443537,1,0.9285444617271423,1.1705413489200636,0.9285444617271423
213,n01484850,1,0.9243245124816895,1.1185295561827573,0.9243245124816895
214,n01443537,1,0.9218299984931946,1.1245036654542766,0.9218299984931946
215,n01494475,1,0.8733050227165222,1.15161066405529,0.8733050227165222
216,n01443537,1,0.9233548045158386,1.1692900854092698,0.9233548045158386
217,n01440764,1,0.9299485087394714,1.1319608582536556,0.9299485087394714
218,n01443537,1,0.8767075538635254,1.1542972327243308,0.8767075538635254
219,n01484850,1,0.887915849685669,1.1416444504622758,0.887915849685669
220,n01484850,1,0.9022748470306396,1.1503706454655,0.9022748470306396
221,n01443537,1,0.9064525365829468,1.159514400142476,0.9064525365829468
222,n01491361,1,0.9084445834159851,1.1574634507025905,0.9084445834159851
223,n01484850,1,0.9101448059082031,1.1618799894302856,0.9101448059082031
224,n01491361,1,0.7364203333854675,1.1427399134261786,0.7364203333854675
225,n01494475,1,0.9264692068099976,1.1548653788314167,0.9264692068099976
226,n01443537,1,0.882966935634613,1.1523197939964094,0.882966935634613
227,n01494475,1,0.8825960159301758,1.152772190354417,0.8825960159301758
228,n01494475,1,0.9253538250923157,1.1262568180313424,0.9253538250923157
229,n01484850,1,0.8623470067977905,1.1331986282712085,0.8623470067977905
230,n01443537,1,0.8767075538635254,1.1536810322122717,0.8767075538635254
231,n01443537,1,0.9285513162612915,1.1522566998920905,0.9285513162612915
232,n01443537,1,0.9218727946281433,1.1650102800969528,0.9218727946281433
233,n01491361,1,0.8812437057495117,1.1480587704042704,0.8812437057495117
234,n01484850,0,0.0,1.161654462873842,0.7447753548622131
235,n01484850,1,0.9281784892082214,1.1292880076716352,0.9281784892082214
236,n01491361,1,0.90379399061203,1.1679166668566527,0.90379399061203
237,n01440764,1,0.5778178572654724,1.1508548463217345,0.5778178572654724
238,n01443537,1,0.9224079847335815,1.134993750024153,0.9224079847335815
239,n01440764,1,0.9140992164611816,1.1598543913950605,0.9140992164611816
240,n01443537,1,0.9076794385910034,1.1839476861189566,0.9076794385910034
241,n01491361,1,0.9240766763687134,1.1697589996493998,0.9240766763687134
242,n01491361,1,0.8806646466255188,1.1555036424079048,0.8806646466255188
243,n01484850,1,0.8980377316474915,1.1775559984381712,0.8980377316474915
244,n01484850,0,0.0,1.163602243833153,0.6533348560333252
245,n01494475,1,0.8726834654808044,1.1625053722992644,0.8726834654808044
246,n01443537,1,0.9316871166229248,1.1708300099540514,0.9316871166229248
247,n01443537,1,0.9006327986717224,1.1650033148072796,0.9006327986717224
248,n01443537,1,0.884528636932373,1.1398694591110614,0.884528636932373
249,n01443537,1,0.9169331789016724,1.132545053298467,0.9169331789016724
250,n01443537,1,0.896312952041626,1.1341749876383422,0.896312952041626
251,n01491361,1,0.9153620004653931,1.1473562835673012,0.9153620004653931
252,n01443537,1,0.889460027217865,1.1906372081934082,0.889460027217865
253,n01443537,1,0.9393959641456604,1.1636882040974168,0.9393959641456604
254,n01440764,1,0.8984053134918213,1.1594265962609718,0.8984053134918213
